PREDICATE,SUBJECT_NAME,OBJECT_NAME,Factuality_Score,Cancer_Type,Category,text
CAUSES,"9,10-Dimethyl-1,2-benzanthracene",Breast Carcinoma,0.0279720279720279,Female Breast Cancer,"Element, Ion, or Isotope","9,10-Dimethyl-1,2-benzanthracene Breast Carcinoma"
AFFECTS,Treatment Protocols,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,"Element, Ion, or Isotope",Treatment Protocols Malignant neoplasm of breast
AUGMENTS,DHX9,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Neoplastic Process,DHX9 Malignant neoplasm of breast
PREDISPOSES,Cigarette Smoking,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,"Element, Ion, or Isotope",Cigarette Smoking Malignant neoplasm of breast
PREDISPOSES,stromelysin 3,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Neoplastic Process,stromelysin 3 Malignant neoplasm of breast
PREDISPOSES,Worried,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Neoplastic Process,Worried Malignant neoplasm of breast
PREDISPOSES,Raloxifene Hydrochloride,Breast cancer invasive NOS,0.0099900099900099,Female Breast Cancer,Neoplastic Process,Raloxifene Hydrochloride Breast cancer invasive NOS
AUGMENTS,ANO1,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Neoplastic Process,ANO1 Malignant neoplasm of breast
AFFECTS,Diet,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Neoplastic Process,Diet Malignant neoplasm of breast
AFFECTS,Operative Surgical Procedures,Breast cancer invasive NOS,0.0099900099900099,Female Breast Cancer,"Element, Ion, or Isotope",Operative Surgical Procedures Breast cancer invasive NOS
PREDISPOSES,alpha Tocopherol,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,"Element, Ion, or Isotope",alpha Tocopherol Malignant neoplasm of breast
PREDISPOSES,Carrier status,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,"Element, Ion, or Isotope",Carrier status Malignant neoplasm of breast
DISRUPTS,Doxorubicin,Breast Carcinoma,0.0279720279720279,Female Breast Cancer,Neoplastic Process,Doxorubicin Breast Carcinoma
PREDISPOSES,distilled alcoholic beverage,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,"Element, Ion, or Isotope",distilled alcoholic beverage Malignant neoplasm of breast
PREDISPOSES,Flap Endonuclease-1,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Neoplastic Process,Flap Endonuclease-1 Malignant neoplasm of breast
AFFECTS,"Contraceptives, Oral",Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,"Element, Ion, or Isotope","Contraceptives, Oral Malignant neoplasm of breast"
PREDISPOSES,Whole milk,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Neoplastic Process,Whole milk Malignant neoplasm of breast
PREDISPOSES,PARITY,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Neoplastic Process,PARITY Malignant neoplasm of breast
PREDISPOSES,Lymph Node Involvement,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,"Element, Ion, or Isotope",Lymph Node Involvement Malignant neoplasm of breast
PREDISPOSES,Body Weight Changes,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,"Element, Ion, or Isotope",Body Weight Changes Malignant neoplasm of breast
PREDISPOSES,osteopontin,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Neoplastic Process,osteopontin Malignant neoplasm of breast
AFFECTS,Progestins,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Neoplastic Process,Progestins Malignant neoplasm of breast
PREDISPOSES,Interleukin-4,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,"Element, Ion, or Isotope",Interleukin-4 Malignant neoplasm of breast
DISRUPTS,"Ether, Ethyl",Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Neoplastic Process,"Ether, Ethyl Malignant neoplasm of breast"
AFFECTS,humoral defense mechanism (sensu Vertebrata),Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Neoplastic Process,humoral defense mechanism (sensu Vertebrata) Malignant neoplasm of breast
CAUSES,gonadotropin inhibitor,Breast Carcinoma,0.0279720279720279,Female Breast Cancer,"Element, Ion, or Isotope",gonadotropin inhibitor Breast Carcinoma
PREDISPOSES,Adverse effects,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,"Element, Ion, or Isotope",Adverse effects Malignant neoplasm of breast
AFFECTS,Androgens,Breast Carcinoma,0.0279720279720279,Female Breast Cancer,Neoplastic Process,Androgens Breast Carcinoma
PREDISPOSES,High fat diet NOS,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,"Element, Ion, or Isotope",High fat diet NOS Malignant neoplasm of breast
AFFECTS,Polychlorinated Biphenyls,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Neoplastic Process,Polychlorinated Biphenyls Malignant neoplasm of breast
PREDISPOSES,Conflict (Psychology),Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Neoplastic Process,Conflict (Psychology) Malignant neoplasm of breast
PREDISPOSES,CYR61,Breast cancer metastatic,0.0279720279720279,Female Breast Cancer,Gene or Genome,CYR61 Breast cancer metastatic
AFFECTS,Childbirth,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Neoplastic Process,Childbirth Malignant neoplasm of breast
PREDISPOSES,Previous pregnancies 2,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Neoplastic Process,Previous pregnancies 2 Malignant neoplasm of breast
PREDISPOSES,Infertility,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Neoplastic Process,Infertility Malignant neoplasm of breast
AFFECTS,Proanthocyanidins,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Neoplastic Process,Proanthocyanidins Malignant neoplasm of breast
AFFECTS,Chemotherapy-Oncologic Procedure,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,"Element, Ion, or Isotope",Chemotherapy-Oncologic Procedure Malignant neoplasm of breast
AFFECTS,Systemic Therapy,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Gene or Genome,Systemic Therapy Malignant neoplasm of breast
AFFECTS,Folate,Breast Carcinoma,0.0279720279720279,Female Breast Cancer,Neoplastic Process,Folate Breast Carcinoma
PREDISPOSES,Atypical lobular hyperplasia,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,"Element, Ion, or Isotope",Atypical lobular hyperplasia Malignant neoplasm of breast
PREDISPOSES,BCHE|SNORA73A|ENOPH1,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Neoplastic Process,BCHE|SNORA73A|ENOPH1 Malignant neoplasm of breast
AFFECTS,Melatonin,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Neoplastic Process,Melatonin Malignant neoplasm of breast
PREDISPOSES,Diet,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Neoplastic Process,Diet Malignant neoplasm of breast
AFFECTS,inhibitors,Breast Carcinoma,0.0279720279720279,Female Breast Cancer,"Element, Ion, or Isotope",inhibitors Breast Carcinoma
AUGMENTS,Norplant,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Neoplastic Process,Norplant Malignant neoplasm of breast
AFFECTS,Cholecalciferol,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Neoplastic Process,Cholecalciferol Malignant neoplasm of breast
CAUSES,inhibitors,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,"Element, Ion, or Isotope",inhibitors Malignant neoplasm of breast
PREDISPOSES,Menopausal symptom,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,"Element, Ion, or Isotope",Menopausal symptom Malignant neoplasm of breast
AFFECTS,inhibitors,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,"Element, Ion, or Isotope",inhibitors Malignant neoplasm of breast
DISRUPTS,E-Cadherin,Breast cancer invasive NOS,0.0099900099900099,Female Breast Cancer,Neoplastic Process,E-Cadherin Breast cancer invasive NOS
DISRUPTS,Galectin 3,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Neoplastic Process,Galectin 3 Malignant neoplasm of breast
PREDISPOSES,Hyperinsulinism,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Neoplastic Process,Hyperinsulinism Malignant neoplasm of breast
AFFECTS,Estradiol,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Neoplastic Process,Estradiol Malignant neoplasm of breast
CAUSES,Ethylnitrosourea,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Neoplastic Process,Ethylnitrosourea Malignant neoplasm of breast
PREDISPOSES,Beverages,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Neoplastic Process,Beverages Malignant neoplasm of breast
PREDISPOSES,Meat intake,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,"Element, Ion, or Isotope",Meat intake Malignant neoplasm of breast
PREDISPOSES,Free estradiol,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,"Element, Ion, or Isotope",Free estradiol Malignant neoplasm of breast
AFFECTS,Operative Surgical Procedures,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,"Element, Ion, or Isotope",Operative Surgical Procedures Malignant neoplasm of breast
AUGMENTS,KAT6A,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Neoplastic Process,KAT6A Malignant neoplasm of breast
AFFECTS,Vegetables,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Neoplastic Process,Vegetables Malignant neoplasm of breast
AFFECTS,Genistein,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Neoplastic Process,Genistein Malignant neoplasm of breast
CAUSES,Methylnitrosourea,Breast Carcinoma,0.0279720279720279,Female Breast Cancer,Neoplastic Process,Methylnitrosourea Breast Carcinoma
PREDISPOSES,Smoker,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Neoplastic Process,Smoker Malignant neoplasm of breast
DISRUPTS,Hydroxyestrones,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Neoplastic Process,Hydroxyestrones Malignant neoplasm of breast
AFFECTS,Dietary Fiber,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,"Element, Ion, or Isotope",Dietary Fiber Malignant neoplasm of breast
CAUSES,Diet,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Neoplastic Process,Diet Malignant neoplasm of breast
CAUSES,Androgens,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Neoplastic Process,Androgens Malignant neoplasm of breast
CAUSES,Pesticides,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Neoplastic Process,Pesticides Malignant neoplasm of breast
AFFECTS,Mastectomy,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Neoplastic Process,Mastectomy Malignant neoplasm of breast
DISRUPTS,dehydroepiandrosterone,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Neoplastic Process,dehydroepiandrosterone Malignant neoplasm of breast
CAUSES,Paclitaxel,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Neoplastic Process,Paclitaxel Malignant neoplasm of breast
PREDISPOSES,Oils,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Neoplastic Process,Oils Malignant neoplasm of breast
AFFECTS,"9,10-Dimethyl-1,2-benzanthracene",Breast Carcinoma,0.0279720279720279,Female Breast Cancer,"Element, Ion, or Isotope","9,10-Dimethyl-1,2-benzanthracene Breast Carcinoma"
CAUSES,Dactinomycin,Breast Carcinoma,0.0279720279720279,Female Breast Cancer,Neoplastic Process,Dactinomycin Breast Carcinoma
AFFECTS,Early Diagnosis,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,"Element, Ion, or Isotope",Early Diagnosis Malignant neoplasm of breast
PREDISPOSES,Combined Oral Contraceptives,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,"Element, Ion, or Isotope",Combined Oral Contraceptives Malignant neoplasm of breast
PREDISPOSES,Dietary Fats,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,"Element, Ion, or Isotope",Dietary Fats Malignant neoplasm of breast
AFFECTS,Dysplasia,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Neoplastic Process,Dysplasia Malignant neoplasm of breast
PREDISPOSES,Dehydroepiandrosterone Sulfate,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,"Element, Ion, or Isotope",Dehydroepiandrosterone Sulfate Malignant neoplasm of breast
AFFECTS,Tetradecanoylphorbol Acetate,Breast Carcinoma,0.0279720279720279,Female Breast Cancer,"Element, Ion, or Isotope",Tetradecanoylphorbol Acetate Breast Carcinoma
PREDISPOSES,PREDICTED,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Neoplastic Process,PREDICTED Malignant neoplasm of breast
CAUSES,methylurea,Breast Carcinoma,0.0279720279720279,Female Breast Cancer,Neoplastic Process,methylurea Breast Carcinoma
AFFECTS,Birth,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Neoplastic Process,Birth Malignant neoplasm of breast
AUGMENTS,Fibronectins,Breast Carcinoma,0.0279720279720279,Female Breast Cancer,Neoplastic Process,Fibronectins Breast Carcinoma
CAUSES,Melatonin,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Neoplastic Process,Melatonin Malignant neoplasm of breast
AUGMENTS,Tenascin,Breast Carcinoma,0.0279720279720279,Female Breast Cancer,Neoplastic Process,Tenascin Breast Carcinoma
PREDISPOSES,Cholestyramine,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Neoplastic Process,Cholestyramine Malignant neoplasm of breast
DISRUPTS,Progestins,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Neoplastic Process,Progestins Malignant neoplasm of breast
PREDISPOSES,Ovulatory,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Neoplastic Process,Ovulatory Malignant neoplasm of breast
CAUSES,4'-deoxydoxorubicin,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Neoplastic Process,4'-deoxydoxorubicin Malignant neoplasm of breast
AUGMENTS,Imidazole,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Neoplastic Process,Imidazole Malignant neoplasm of breast
AFFECTS,paracrine,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Neoplastic Process,paracrine Malignant neoplasm of breast
AUGMENTS,"Fats, Unsaturated",Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Neoplastic Process,"Fats, Unsaturated Malignant neoplasm of breast"
AFFECTS,Somatomedins,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Neoplastic Process,Somatomedins Malignant neoplasm of breast
PREDISPOSES,Early menarche,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,"Element, Ion, or Isotope",Early menarche Malignant neoplasm of breast
PREDISPOSES,Triceps skin fold thickness,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,"Element, Ion, or Isotope",Triceps skin fold thickness Malignant neoplasm of breast
AFFECTS,Neoplasm,Breast Carcinoma,0.0279720279720279,Female Breast Cancer,Neoplastic Process,Neoplasm Breast Carcinoma
AFFECTS,Pregnancy,Breast Carcinoma,0.0279720279720279,Female Breast Cancer,"Element, Ion, or Isotope",Pregnancy Breast Carcinoma
CAUSES,CATHEPSIN D|CTSD,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Neoplastic Process,CATHEPSIN D|CTSD Malignant neoplasm of breast
PREDISPOSES,"Contraceptives, Oral",Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,"Element, Ion, or Isotope","Contraceptives, Oral Malignant neoplasm of breast"
AFFECTS,PNMA3,Breast Carcinoma,0.0279720279720279,Female Breast Cancer,Neoplastic Process,PNMA3 Breast Carcinoma
PREDISPOSES,body mass,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,"Element, Ion, or Isotope",body mass Malignant neoplasm of breast
PREDISPOSES,Histopathology,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Neoplastic Process,Histopathology Malignant neoplasm of breast
AFFECTS,Fluoroscopy,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Neoplastic Process,Fluoroscopy Malignant neoplasm of breast
PREDISPOSES,Cystic Fibrosis,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,"Element, Ion, or Isotope",Cystic Fibrosis Malignant neoplasm of breast
AFFECTS,Therapeutic procedure,Breast Carcinoma,0.0279720279720279,Female Breast Cancer,"Element, Ion, or Isotope",Therapeutic procedure Breast Carcinoma
AFFECTS,Alkaline Phosphatase,Breast Carcinoma,0.0279720279720279,Female Breast Cancer,"Element, Ion, or Isotope",Alkaline Phosphatase Breast Carcinoma
AFFECTS,Methoxamine,Noninfiltrating Intraductal Carcinoma,0.0109890109890109,Female Breast Cancer,Neoplastic Process,Methoxamine Noninfiltrating Intraductal Carcinoma
CAUSES,diphenyl,Breast Carcinoma,0.0279720279720279,Female Breast Cancer,Neoplastic Process,diphenyl Breast Carcinoma
AFFECTS,Relaxin,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Neoplastic Process,Relaxin Malignant neoplasm of breast
DISRUPTS,Fucose,Breast Carcinoma,0.0279720279720279,Female Breast Cancer,Neoplastic Process,Fucose Breast Carcinoma
CAUSES,Glycol,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Neoplastic Process,Glycol Malignant neoplasm of breast
AFFECTS,"Chemotherapy, Adjuvant","Carcinoma, Ductal, Breast",0.0029970029970029,Female Breast Cancer,"Element, Ion, or Isotope","Chemotherapy, Adjuvant Carcinoma, Ductal, Breast"
AFFECTS,adjuvant therapy,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,"Element, Ion, or Isotope",adjuvant therapy Malignant neoplasm of breast
CAUSES,estrophilin,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Neoplastic Process,estrophilin Malignant neoplasm of breast
