PREDICATE,SUBJECT_NAME,OBJECT_NAME,cause_category,factuality_score,Factuality_Score
PREDISPOSES,DDT (Insecticide),Female Breast Carcinoma,Other,0.0,0.004995004995004995
PREDISPOSES,Medication use,Malignant neoplasm of breast,Pharmacological Factors,0.0,0.3386613386613387
PREDISPOSES,Depo-Provera,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
PREDISPOSES,Composition,Breast cancer recurrent,Other,0.0,0.004995004995004995
PREDISPOSES,Ductal Breast Hyperplasia,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
AFFECTS,prednisolone,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
PREDISPOSES,5-hydroxymethyl-2'-deoxyuridine,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
AFFECTS,Diabetic Retinopathy,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
PREDISPOSES,APC,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
PREDISPOSES,Depressive disorder,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
DISRUPTS,SYK gene|SYK,Malignant neoplasm of breast,Genetic Factors,0.0,0.3386613386613387
CAUSES,Acids,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
PREDISPOSES,DHFR gene|DHFR,Malignant neoplasm of breast,Genetic Factors,0.0,0.3386613386613387
AFFECTS,ERBB2|NEU1|NEURL1,Noninfiltrating Intraductal Carcinoma,Other,0.0,0.01098901098901099
DISRUPTS,Genes,Inflammatory Breast Carcinoma,Genetic Factors,0.0,0.000999000999000999
DISRUPTS,IGF1 gene|IGF1,Malignant neoplasm of breast,Genetic Factors,0.0,0.3386613386613387
PREDISPOSES,Aspirin,Breast Carcinoma,Other,0.0,0.027972027972027972
PREDISPOSES,"TRIM25 protein, human|TRIM25",Malignant neoplasm of breast,Other,0.0,0.3386613386613387
CAUSES,Dairy Products,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
PREDISPOSES,Maternal status,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
PREDISPOSES,PAX2,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
PREDISPOSES,Vascular Endothelial Growth Factor Receptor-1|FLT1,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
DISRUPTS,Paclitaxel,Breast Carcinoma,Other,0.0,0.027972027972027972
PREDISPOSES,OR10J3,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
PREDISPOSES,IRS2 gene|IRS2,Malignant neoplasm of breast,Genetic Factors,0.0,0.3386613386613387
AFFECTS,Fine needle aspiration biopsy,Carcinoma of Male Breast,Other,0.0,0.004995004995004995
PREDISPOSES,ERBB2 gene|ERBB2,Breast cancer metastatic,Genetic Factors,0.0,0.027972027972027972
AFFECTS,Therapeutic regimen,Breast cancer invasive NOS,Other,0.0,0.00999000999000999
AUGMENTS,CYP1B1,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
AFFECTS,Allelic Imbalance,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
CAUSES,Soy Foods,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
DISRUPTS,2-hydroxyestrone,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
AUGMENTS,MTHFR gene|MTHFR,Malignant neoplasm of breast,Genetic Factors,0.0,0.3386613386613387
AFFECTS,Early Diagnosis,Breast cancer invasive NOS,Other,0.0,0.00999000999000999
PREDISPOSES,Lobular Neoplasia,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
AFFECTS,Ultrasonography,Noninfiltrating Intraductal Carcinoma,Other,0.0,0.01098901098901099
DISRUPTS,small molecule,Breast cancer invasive NOS,Other,0.0,0.00999000999000999
AFFECTS,Noscapine,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
AFFECTS,S100A6,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
AUGMENTS,VEGFA,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
PREDISPOSES,response,Breast cancer recurrent,Other,0.0,0.004995004995004995
PREDISPOSES,SLCO1B1,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
PREDISPOSES,CD40 gene|CD40,Sporadic Breast Carcinoma,Genetic Factors,0.0,0.0
PREDISPOSES,Acquired Immunodeficiency Syndrome,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
PREDISPOSES,Systemic Therapy,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
PREDISPOSES,KISS1 gene|KISS1,Malignant neoplasm of breast,Genetic Factors,0.0,0.3386613386613387
AFFECTS,osteopontin,Breast cancer metastatic,Other,0.0,0.027972027972027972
CAUSES,Zeranol,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
PREDISPOSES,ZNF365,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
PREDISPOSES,Leg length,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
PREDISPOSES,Worried,Breast cancer recurrent,Other,0.0,0.004995004995004995
PREDISPOSES,Calgranulin B|S100A9,Breast cancer metastatic,Other,0.0,0.027972027972027972
AUGMENTS,CCNE1 gene|CCNE1,Malignant neoplasm of breast,Genetic Factors,0.0,0.3386613386613387
PREDISPOSES,Tumor Suppressor Genes,Carcinoma of Male Breast,Genetic Factors,0.0,0.004995004995004995
CAUSES,Progesterone,Breast Carcinoma,Other,0.0,0.027972027972027972
PREDISPOSES,MIRN27A gene|MIR27A,Malignant neoplasm of breast,Genetic Factors,0.0,0.3386613386613387
AFFECTS,B3GNT2|B3GNTL1,Breast cancer invasive NOS,Other,0.0,0.00999000999000999
PREDISPOSES,coping resources,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
AUGMENTS,DDX5,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
AFFECTS,Aberrant DNA Methylation,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
AFFECTS,aldehyde dehydrogenases,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
AUGMENTS,"ribosomal protein S6 kinase, 70kD, polypeptide 2|RPS6KB2",Malignant neoplasm of breast,Other,0.0,0.3386613386613387
AUGMENTS,S100A9 gene|S100A9,Malignant neoplasm of breast,Genetic Factors,0.0,0.3386613386613387
AFFECTS,ORAI1,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
AFFECTS,XRCC3 gene|XRCC3,Malignant neoplasm of breast,Genetic Factors,0.0,0.3386613386613387
AFFECTS,Creatinine,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
PREDISPOSES,Speech reception threshold,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
AFFECTS,Interleukin-17,Breast cancer metastatic,Other,0.0,0.027972027972027972
DISRUPTS,osteopontin,Breast cancer metastatic,Other,0.0,0.027972027972027972
AFFECTS,Therapeutic procedure,Breast cancer invasive NOS,Other,0.0,0.00999000999000999
AFFECTS,SOD2 gene|SOD2,Breast cancer recurrent,Genetic Factors,0.0,0.004995004995004995
AFFECTS,Metaplastic Breast Carcinoma,"Carcinoma, Ductal, Breast",Other,0.0,0.002997002997002997
PREDISPOSES,Testosterone,Breast cancer invasive NOS,Other,0.0,0.00999000999000999
AUGMENTS,Free Radicals,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
AFFECTS,Berberine,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
AFFECTS,Squamous cell carcinoma,Breast Carcinoma,Other,0.0,0.027972027972027972
DISRUPTS,AG 14361,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
AFFECTS,Functional disorder,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
AFFECTS,Amenorrhea,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
AFFECTS,"Biological function, NOS",Breast cancer metastatic,Other,0.0,0.027972027972027972
PREDISPOSES,"Receptors, Progesterone|PGR",Malignant neoplasm of breast,Other,0.0,0.3386613386613387
AFFECTS,Fluoxetine,Breast cancer metastatic,Other,0.0,0.027972027972027972
AFFECTS,SMARCE1 gene|SMARCE1,Breast cancer metastatic,Genetic Factors,0.0,0.027972027972027972
AUGMENTS,PTEN gene|PTEN,"Carcinoma, Ductal, Breast",Genetic Factors,0.0,0.002997002997002997
PREDISPOSES,GSTT1 protein|SLC25A4|CD5|IL1RL1|TRAPPC9,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
PREDISPOSES,GSTT1 protein,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
PREDISPOSES,Oral form estradiol,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
AFFECTS,Microinvasive carcinoma,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
PREDISPOSES,"Diabetes Mellitus, Non-Insulin-Dependent",Female Breast Carcinoma,Other,0.0,0.004995004995004995
CAUSES,beta Sitosterol,Breast Carcinoma,Other,0.0,0.027972027972027972
DISRUPTS,Pharmaceutical Preparations,Breast cancer recurrent,Other,0.0,0.004995004995004995
PREDISPOSES,Estradiol acetate,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
AFFECTS,Cell fusion,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
AFFECTS,KDM3A,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
PREDISPOSES,May-Hegglin anomaly,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
AFFECTS,Invasive Malignant Neoplasm,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
AFFECTS,MMP9 gene|MMP9,Malignant neoplasm of breast,Genetic Factors,0.0,0.3386613386613387
AFFECTS,trastuzumab,Noninfiltrating Intraductal Carcinoma,Other,0.0,0.01098901098901099
CAUSES,crocin,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
PREDISPOSES,PGR gene|PGR,Breast Carcinoma,Genetic Factors,0.0,0.027972027972027972
PREDISPOSES,Rare Diseases,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
AFFECTS,PGRMC1 gene|PGRMC1,Malignant neoplasm of breast,Genetic Factors,0.0,0.3386613386613387
AFFECTS,meningioma,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
AFFECTS,Deferoxamine,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
PREDISPOSES,Bread,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
AFFECTS,Rifabutin,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
AFFECTS,Supplementation,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
PREDISPOSES,"Diabetes Mellitus, Insulin-Dependent",Malignant neoplasm of breast,Other,0.0,0.3386613386613387
PREDISPOSES,Alcohol consumption,Breast cancer recurrent,Other,0.0,0.004995004995004995
PREDISPOSES,XIST,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
AFFECTS,Glucocorticoids,Breast cancer recurrent,Other,0.0,0.004995004995004995
PREDISPOSES,RNASEL,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
PREDISPOSES,Arsenic,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
PREDISPOSES,oncostatin M|OSM,Breast cancer metastatic,Other,0.0,0.027972027972027972
PREDISPOSES,Not significant,Noninfiltrating Intraductal Carcinoma,Other,0.0,0.01098901098901099
AUGMENTS,"Metals, Heavy",Malignant neoplasm of breast,Other,0.0,0.3386613386613387
CAUSES,Carcinogens,Breast cancer metastatic,Other,0.0,0.027972027972027972
AFFECTS,MIRN223 gene|MIR223,Malignant neoplasm of breast,Genetic Factors,0.0,0.3386613386613387
PREDISPOSES,ERBB2,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
AFFECTS,TERT gene|TERT,Breast Carcinoma,Genetic Factors,0.0,0.027972027972027972
PREDISPOSES,Prophylactic immunotherapy,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
AFFECTS,TP53 gene|TP53,Sporadic Breast Carcinoma,Genetic Factors,0.0,0.0
CAUSES,RNA I,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
PREDISPOSES,Fertility problem,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
AFFECTS,HTATIP2 gene|HTATIP2,Malignant neoplasm of breast,Genetic Factors,0.0,0.3386613386613387
PREDISPOSES,IL10 gene|IL10,Malignant neoplasm of breast,Genetic Factors,0.0,0.3386613386613387
PREDISPOSES,cyclooxygenase 2|XK,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
DISRUPTS,S-Adenosylmethionine,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
PREDISPOSES,Hyperparathyroidism,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
AUGMENTS,household cleaner,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
PREDISPOSES,Behavior,Breast cancer recurrent,Behavioral Factors,0.0,0.004995004995004995
PREDISPOSES,LUM gene|LUM,Malignant neoplasm of breast,Genetic Factors,0.0,0.3386613386613387
COMPLICATES,Extravasation of lymph,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
AFFECTS,CAV1 gene|CAV1,Malignant neoplasm of breast,Genetic Factors,0.0,0.3386613386613387
AFFECTS,Breast surgery,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
CAUSES,PRKDC gene|PRKDC,Malignant neoplasm of breast,Genetic Factors,0.0,0.3386613386613387
AFFECTS,Ethanol Metabolism,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
PREDISPOSES,ABCB1 gene|ABCB1,Breast Carcinoma,Genetic Factors,0.0,0.027972027972027972
PREDISPOSES,BAX gene|BAX,Malignant neoplasm of breast,Genetic Factors,0.0,0.3386613386613387
AFFECTS,acadesine,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
PREDISPOSES,MIRN21 gene|MIR21,Malignant neoplasm of breast,Genetic Factors,0.0,0.3386613386613387
AFFECTS,Cyclooxygenase Inhibitors,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
CAUSES,NR4A2,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
PREDISPOSES,Alcohol interaction,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
AFFECTS,Insulin,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
AFFECTS,"Angiography, Digital Subtraction",Noninfiltrating Intraductal Carcinoma,Other,0.0,0.01098901098901099
PREDISPOSES,Malaise,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
AFFECTS,CDK2AP1 gene|CDK2AP1,Malignant neoplasm of breast,Genetic Factors,0.0,0.3386613386613387
PREDISPOSES,CD28 gene|CD28,Sporadic Breast Carcinoma,Genetic Factors,0.0,0.0
PREDISPOSES,Disease Outcome,"Carcinoma, Ductal, Breast",Other,0.0,0.002997002997002997
PREDISPOSES,Primary tumor size,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
AUGMENTS,Genes,"Carcinoma, Ductal, Breast",Genetic Factors,0.0,0.002997002997002997
AFFECTS,S100A9 gene|S100A9,Inflammatory Breast Carcinoma,Genetic Factors,0.0,0.000999000999000999
AFFECTS,breast cancer prevention,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
PREDISPOSES,SPSB1,Breast cancer recurrent,Other,0.0,0.004995004995004995
AFFECTS,TNFRSF1B gene|TNFRSF1B,Malignant neoplasm of breast,Genetic Factors,0.0,0.3386613386613387
AFFECTS,Inflammatory Breast Carcinoma,Malignant neoplasm of breast,Other,0.0177,0.3386613386613387
DISRUPTS,Aromatase Inhibitors,Malignant neoplasm of breast,Treatments,0.0,0.3386613386613387
AUGMENTS,SLC2A1 gene|SLC2A1,Malignant neoplasm of breast,Genetic Factors,0.0,0.3386613386613387
CAUSES,Cytochrome P450,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
AFFECTS,Fertilization in Vitro,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
AFFECTS,Ligands,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
AFFECTS,Cookie and/or cracker,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
CAUSES,Heregulin,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
PREDISPOSES,Kininogenase|KLK4,Breast Carcinoma,Other,0.0,0.027972027972027972
AFFECTS,"TERT protein, human|TERT",Malignant neoplasm of breast,Other,0.0,0.3386613386613387
AFFECTS,Conjugated Equine Estrogens,Malignant neoplasm of breast,Hormonal Factors,0.0,0.3386613386613387
PREDISPOSES,Uterine hemorrhage,Malignant neoplasm of breast,Demographic Factors,0.0,0.3386613386613387
AUGMENTS,steroid sulfate,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
AFFECTS,Clinical Protocols,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
PREDISPOSES,Beef,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
AFFECTS,RNA Interference,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
AFFECTS,Saponins,Breast cancer metastatic,Other,0.0,0.027972027972027972
PREDISPOSES,glutathione S-transferase M1|CHRM1|MRLN,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
PREDISPOSES,Plasminogen Activator Inhibitor 1|SERPINE1|SERPINB2,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
DISRUPTS,Saponins,Breast cancer metastatic,Other,0.0,0.027972027972027972
PREDISPOSES,Maximum,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
AUGMENTS,versican|VCAN,Breast cancer metastatic,Other,0.0,0.027972027972027972
PREDISPOSES,Regional Disease,Breast cancer metastatic,Other,0.0,0.027972027972027972
AFFECTS,Glucocorticoids,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
PREDISPOSES,Unreported,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
CAUSES,Total cholesterol,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
DISRUPTS,Chlorogenic Acid,Breast cancer metastatic,Other,0.0,0.027972027972027972
PREDISPOSES,SGCB|APOBEC3B,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
PREDISPOSES,AANAT gene|AANAT,Malignant neoplasm of breast,Genetic Factors,0.0,0.3386613386613387
CAUSES,4-hydroxy-2-nonenal,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
DISRUPTS,"Contraceptives, Oral",Malignant neoplasm of breast,Other,0.0,0.3386613386613387
PREDISPOSES,CD2 gene|CD2,Malignant neoplasm of breast,Genetic Factors,0.0,0.3386613386613387
PREDISPOSES,PROCR,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
PREDISPOSES,SELPLG,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
PREDISPOSES,Mammographic breast density,Contralateral breast cancer,Other,0.0,0.001998001998001998
AUGMENTS,TIAM1 gene|TIAM1,Malignant neoplasm of breast,Genetic Factors,0.0,0.3386613386613387
AFFECTS,Examination of breast,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
AFFECTS,Detection,Contralateral breast cancer,Other,0.0,0.001998001998001998
PREDISPOSES,CDKN1C gene|CDKN1C,Malignant neoplasm of breast,Genetic Factors,0.0,0.3386613386613387
PREDISPOSES,8-oxo-7-hydrodeoxyguanosine,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
AFFECTS,Carboplatin,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
PREDISPOSES,Chemoprevention,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
PREDISPOSES,DAND5,Breast cancer metastatic,Other,0.0,0.027972027972027972
AFFECTS,Cosmic Radiation,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
PREDISPOSES,loss; bone,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
DISRUPTS,lobaplatin,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
AFFECTS,Peptide Hydrolases,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
AFFECTS,zoledronic acid,Breast cancer metastatic,Other,0.0,0.027972027972027972
DISRUPTS,DMBT1 gene|DMBT1,Malignant neoplasm of breast,Genetic Factors,0.0,0.3386613386613387
PREDISPOSES,arginylarginine|ABL2|RERE,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
AFFECTS,Female Breast Carcinoma,Malignant neoplasm of breast,Other,0.0174,0.3386613386613387
AUGMENTS,ABCG2 gene|ABCG2,Malignant neoplasm of breast,Genetic Factors,0.0,0.3386613386613387
AFFECTS,Adaptation,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
PREDISPOSES,Toll-like receptor 9,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
DISRUPTS,IGF1R gene|IGF1R,Malignant neoplasm of breast,Genetic Factors,0.0,0.3386613386613387
AFFECTS,Adenocarcinoma,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
AFFECTS,Neoplasm,Ductal Breast Carcinoma,Other,0.0,0.000999000999000999
AFFECTS,Atypical lobular hyperplasia,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
AFFECTS,kinase inhibitor,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
AFFECTS,AR gene|AR,Malignant neoplasm of breast,Genetic Factors,0.0,0.3386613386613387
PREDISPOSES,Not significant,Contralateral breast cancer,Other,0.0,0.001998001998001998
PREDISPOSES,Hemoglobin,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
AFFECTS,Propranolol,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
AFFECTS,Cosmetic surgery,Familial cancer of breast,Other,0.0,0.003996003996003996
AFFECTS,Paget's Disease,"Carcinoma, Ductal, Breast",Demographic Factors,0.0,0.002997002997002997
CAUSES,NF-kappa B,Noninfiltrating Intraductal Carcinoma,Other,0.0,0.01098901098901099
AFFECTS,MIRN107 gene|MIR107,Malignant neoplasm of breast,Genetic Factors,0.0,0.3386613386613387
AFFECTS,Malignant neoplasm of breast,Breast cancer recurrent,Other,0.3988,0.004995004995004995
AFFECTS,Thioctic Acid,Breast cancer metastatic,Other,0.0,0.027972027972027972
AFFECTS,Mammaplasty,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
AFFECTS,Fat graft,Breast cancer metastatic,Other,0.0,0.027972027972027972
PREDISPOSES,Regulatory Protein,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
PREDISPOSES,"ESR1 protein, human|ESR1",Breast Carcinoma,Other,0.0,0.027972027972027972
DISRUPTS,"FRAP1 protein, human|MTOR",Malignant neoplasm of breast,Other,0.0,0.3386613386613387
PREDISPOSES,Initiative - finding,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
CAUSES,tumor growth,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
CAUSES,Iron,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
PREDISPOSES,Calcium Channel Blockers,Breast Carcinoma,Other,0.0,0.027972027972027972
