Source,Target,Weight
Female Breast Cancer,Tobacco smoke,0.3386613386613387
Female Breast Cancer,Annexin A2,0.3386613386613387
Female Breast Cancer,GATA3,0.0279720279720279
Female Breast Cancer,beta-cryptoxanthin,0.3386613386613387
Female Breast Cancer,response,0.0109890109890109
Female Breast Cancer,Physical activity,0.0279720279720279
Female Breast Cancer,Signal Pathways,0.0109890109890109
Female Breast Cancer,SELENOP,0.3386613386613387
Female Breast Cancer,Weight Gain,0.3386613386613387
Female Breast Cancer,pleiotropism,0.3386613386613387
Female Breast Cancer,Enhancer,0.3386613386613387
Female Breast Cancer,Prognostic Factor,0.0
Female Breast Cancer,kahweol,0.3386613386613387
Female Breast Cancer,INPP5J,0.3386613386613387
Female Breast Cancer,heparanase,0.3386613386613387
Female Breast Cancer,Fitness,0.3386613386613387
Female Breast Cancer,Progestins,0.0099900099900099
Female Breast Cancer,Nitrogen,0.3386613386613387
Female Breast Cancer,Ethanol,0.0019980019980019
Female Breast Cancer,Adiponectin,0.3386613386613387
Female Breast Cancer,Reproductive History,0.0279720279720279
Female Breast Cancer,Menopausal Status,0.0109890109890109
Female Breast Cancer,KISS1R,0.3386613386613387
Female Breast Cancer,Regular exercise,0.3386613386613387
Female Breast Cancer,ZNF410,0.3386613386613387
Female Breast Cancer,Diabetes,0.0009990009990009
Female Breast Cancer,Nuts,0.3386613386613387
Female Breast Cancer,Therapeutic procedure,0.3386613386613387
Female Breast Cancer,Psychosocial problem,0.3386613386613387
Female Breast Cancer,Red meat,0.3386613386613387
Female Breast Cancer,Hypothalamic inhibiting factor,0.3386613386613387
Female Breast Cancer,Heterocyclic Amines,0.3386613386613387
Female Breast Cancer,Cyclin E,0.0099900099900099
Female Breast Cancer,Primigravida,0.0099900099900099
Female Breast Cancer,Phosphotransferases,0.0279720279720279
Female Breast Cancer,Stromal Cell-Derived Factor 1,0.0279720279720279
Female Breast Cancer,Pharmacotherapy,0.0019980019980019
Female Breast Cancer,Behavior,0.0099900099900099
Female Breast Cancer,Isoflavones,0.3386613386613387
Female Breast Cancer,Taxotere,0.3386613386613387
Female Breast Cancer,S100A7,0.3386613386613387
Female Breast Cancer,Calcium,0.3386613386613387
Female Breast Cancer,Antioxidants,0.0189810189810189
Female Breast Cancer,"Receptors, Opioid, delta",0.3386613386613387
Female Breast Cancer,Antibodies,0.3386613386613387
Female Breast Cancer,AKR1C3,0.3386613386613387
Female Breast Cancer,Radial scar,0.3386613386613387
Female Breast Cancer,methyl 4-azidophenylacetimidate,0.3386613386613387
Female Breast Cancer,Catechol O-Methyltransferase,0.3386613386613387
Female Breast Cancer,dihydroxyacetone sulfate,0.0279720279720279
Female Breast Cancer,Estradiol,0.0109890109890109
Female Breast Cancer,Apoptosis,0.0189810189810189
Female Breast Cancer,Taxanes,0.0279720279720279
Female Breast Cancer,fulvestrant,0.0089910089910089
Female Breast Cancer,BSG,0.3386613386613387
Female Breast Cancer,Neoplasm,0.0009990009990009
Female Breast Cancer,6-sulfatoxymelatonin,0.3386613386613387
Female Breast Cancer,Methylnitrosourea,0.3386613386613387
Female Breast Cancer,Not significant,0.0089910089910089
Female Breast Cancer,Citrate,0.0279720279720279
Female Breast Cancer,RASAL2,0.3386613386613387
Female Breast Cancer,Genistein,0.0279720279720279
Female Breast Cancer,"9,10-Dimethyl-1,2-benzanthracene",0.0109890109890109
Female Breast Cancer,Bilateral salpingectomy with oophorectomy,0.3386613386613387
Female Breast Cancer,Arginine,0.3386613386613387
Female Breast Cancer,Wine,0.3386613386613387
Female Breast Cancer,Menopause,0.0089910089910089
Female Breast Cancer,Meat,0.3386613386613387
Female Breast Cancer,Smoking,0.0099900099900099
Female Breast Cancer,sulfuretin,0.0279720279720279
Female Breast Cancer,Methyltransferase,0.3386613386613387
Female Breast Cancer,HSF1,0.3386613386613387
Female Breast Cancer,Iodine,0.3386613386613387
Female Breast Cancer,Clusterin,0.0089910089910089
Female Breast Cancer,Dietary Fats,0.0279720279720279
Female Breast Cancer,Eosinophilia,0.3386613386613387
Female Breast Cancer,Insulin Resistance,0.0009990009990009
Female Breast Cancer,MAD2L2,0.3386613386613387
Female Breast Cancer,Urokinase,0.0279720279720279
Female Breast Cancer,erbB-2 Receptor|ERBB2,0.0009990009990009
Female Breast Cancer,gamma-tocotrienol,0.3386613386613387
Female Breast Cancer,Oxidative Stress,0.3386613386613387
Female Breast Cancer,palm oil,0.3386613386613387
Female Breast Cancer,Tongue feature,0.3386613386613387
Female Breast Cancer,Blueberries,0.0009990009990009
Female Breast Cancer,inhibitors,0.0089910089910089
Female Breast Cancer,Triclosan,0.3386613386613387
Female Breast Cancer,Threonine,0.3386613386613387
Female Breast Cancer,Medical History,0.3386613386613387
Female Breast Cancer,Genomic Stability,0.3386613386613387
Female Breast Cancer,Doxorubicin,0.0279720279720279
Female Breast Cancer,bevacizumab,0.0279720279720279
Female Breast Cancer,Prior Therapy,0.3386613386613387
Female Breast Cancer,Medical Imaging,0.3386613386613387
Female Breast Cancer,Xenograft procedure,0.0279720279720279
Female Breast Cancer,Ginkgo biloba extract,0.0189810189810189
Female Breast Cancer,chemokine receptor,0.3386613386613387
Female Breast Cancer,Vimentin,0.3386613386613387
Female Breast Cancer,MTR,0.3386613386613387
Female Breast Cancer,Carotenoids,0.3386613386613387
Female Breast Cancer,Oxidoreductase,0.0279720279720279
Female Breast Cancer,Baclofen,0.0279720279720279
Female Breast Cancer,Diphosphonates,0.0099900099900099
Female Breast Cancer,Folate,0.3386613386613387
Female Breast Cancer,ORALIT,0.3386613386613387
Female Breast Cancer,alpha-carotene,0.3386613386613387
Female Breast Cancer,Treatment Protocols,0.0189810189810189
Female Breast Cancer,DHX9,0.3386613386613387
Female Breast Cancer,Cigarette Smoking,0.0099900099900099
Female Breast Cancer,stromelysin 3,0.0279720279720279
Female Breast Cancer,Worried,0.3386613386613387
Female Breast Cancer,Raloxifene Hydrochloride,0.0099900099900099
Female Breast Cancer,ANO1,0.3386613386613387
Female Breast Cancer,Diet,0.0099900099900099
Female Breast Cancer,Operative Surgical Procedures,0.0039960039960039
Female Breast Cancer,alpha Tocopherol,0.3386613386613387
Female Breast Cancer,Carrier status,0.3386613386613387
Female Breast Cancer,distilled alcoholic beverage,0.3386613386613387
Female Breast Cancer,Flap Endonuclease-1,0.3386613386613387
Female Breast Cancer,"Contraceptives, Oral",0.0
Female Breast Cancer,Whole milk,0.3386613386613387
Female Breast Cancer,PARITY,0.0109890109890109
Female Breast Cancer,Lymph Node Involvement,0.0279720279720279
Female Breast Cancer,Body Weight Changes,0.3386613386613387
Female Breast Cancer,osteopontin,0.3386613386613387
Female Breast Cancer,Interleukin-4,0.3386613386613387
Female Breast Cancer,"Ether, Ethyl",0.0279720279720279
Female Breast Cancer,humoral defense mechanism (sensu Vertebrata),0.3386613386613387
Female Breast Cancer,gonadotropin inhibitor,0.0279720279720279
Female Breast Cancer,Adverse effects,0.3386613386613387
Female Breast Cancer,High fat diet NOS,0.3386613386613387
Female Breast Cancer,Polychlorinated Biphenyls,0.3386613386613387
Female Breast Cancer,Conflict (Psychology),0.3386613386613387
Female Breast Cancer,CYR61,0.3386613386613387
Female Breast Cancer,Childbirth,0.0089910089910089
Female Breast Cancer,Previous pregnancies 2,0.3386613386613387
Female Breast Cancer,Infertility,0.3386613386613387
Female Breast Cancer,Proanthocyanidins,0.3386613386613387
Female Breast Cancer,Chemotherapy-Oncologic Procedure,0.0029970029970029
Female Breast Cancer,Systemic Therapy,0.0089910089910089
Female Breast Cancer,Atypical lobular hyperplasia,0.0099900099900099
Female Breast Cancer,BCHE|SNORA73A|ENOPH1,0.3386613386613387
Female Breast Cancer,Melatonin,0.3386613386613387
Female Breast Cancer,Norplant,0.3386613386613387
Female Breast Cancer,Cholecalciferol,0.3386613386613387
Female Breast Cancer,Menopausal symptom,0.3386613386613387
Female Breast Cancer,E-Cadherin,0.0029970029970029
Female Breast Cancer,Galectin 3,0.3386613386613387
Female Breast Cancer,Hyperinsulinism,0.0279720279720279
Female Breast Cancer,Ethylnitrosourea,0.0279720279720279
Female Breast Cancer,Beverages,0.3386613386613387
Female Breast Cancer,Meat intake,0.3386613386613387
Female Breast Cancer,Free estradiol,0.3386613386613387
Female Breast Cancer,KAT6A,0.3386613386613387
Female Breast Cancer,Vegetables,0.3386613386613387
Female Breast Cancer,Smoker,0.3386613386613387
Female Breast Cancer,Hydroxyestrones,0.3386613386613387
Female Breast Cancer,Dietary Fiber,0.3386613386613387
Female Breast Cancer,Pesticides,0.0
Female Breast Cancer,Mastectomy,0.0
Female Breast Cancer,dehydroepiandrosterone,0.3386613386613387
Female Breast Cancer,Paclitaxel,0.0279720279720279
Female Breast Cancer,Oils,0.3386613386613387
Female Breast Cancer,Dactinomycin,0.0279720279720279
Female Breast Cancer,Early Diagnosis,0.0189810189810189
Female Breast Cancer,Combined Oral Contraceptives,0.3386613386613387
Female Breast Cancer,Dysplasia,0.3386613386613387
Female Breast Cancer,Dehydroepiandrosterone Sulfate,0.0099900099900099
Female Breast Cancer,Tetradecanoylphorbol Acetate,0.0279720279720279
Female Breast Cancer,PREDICTED,0.0109890109890109
Female Breast Cancer,methylurea,0.3386613386613387
Female Breast Cancer,Birth,0.3386613386613387
Female Breast Cancer,Fibronectins,0.0009990009990009
Female Breast Cancer,Tenascin,0.3386613386613387
Female Breast Cancer,Cholestyramine,0.3386613386613387
Female Breast Cancer,Ovulatory,0.3386613386613387
Female Breast Cancer,4'-deoxydoxorubicin,0.3386613386613387
Female Breast Cancer,Imidazole,0.3386613386613387
Female Breast Cancer,paracrine,0.0279720279720279
Female Breast Cancer,"Fats, Unsaturated",0.3386613386613387
Female Breast Cancer,Somatomedins,0.0099900099900099
Female Breast Cancer,Early menarche,0.0049950049950049
Female Breast Cancer,Triceps skin fold thickness,0.3386613386613387
Female Breast Cancer,CATHEPSIN D|CTSD,0.0279720279720279
Female Breast Cancer,PNMA3,0.0279720279720279
Female Breast Cancer,body mass,0.3386613386613387
Female Breast Cancer,Histopathology,0.0279720279720279
Female Breast Cancer,Fluoroscopy,0.3386613386613387
Female Breast Cancer,Cystic Fibrosis,0.3386613386613387
Female Breast Cancer,Alkaline Phosphatase,0.0279720279720279
Female Breast Cancer,Methoxamine,0.0109890109890109
Female Breast Cancer,diphenyl,0.0279720279720279
Female Breast Cancer,Relaxin,0.3386613386613387
Female Breast Cancer,Fucose,0.0279720279720279
Female Breast Cancer,Glycol,0.3386613386613387
Female Breast Cancer,"Chemotherapy, Adjuvant",0.0109890109890109
Female Breast Cancer,adjuvant therapy,0.0
Female Breast Cancer,estrophilin,0.3386613386613387
Female Breast Cancer,"Breast Fibrocystic Change, Proliferative Type",0.3386613386613387
Female Breast Cancer,G-Actin,0.3386613386613387
Female Breast Cancer,Theophylline,0.3386613386613387
Female Breast Cancer,Cisplatin,0.3386613386613387
Female Breast Cancer,Cyclin D1|LMOD1|BBS9,0.0279720279720279
Female Breast Cancer,Aggressive behavior,0.3386613386613387
Female Breast Cancer,Screening mammography,0.0109890109890109
Female Breast Cancer,Schistosomiasis,0.3386613386613387
Female Breast Cancer,Gonadorelin,0.3386613386613387
Female Breast Cancer,Prolactin,0.0099900099900099
Female Breast Cancer,Dietary fat intake,0.0099900099900099
Female Breast Cancer,Brain hemorrhage,0.3386613386613387
Female Breast Cancer,Alleles,0.0099900099900099
Female Breast Cancer,Mammography,0.0019980019980019
Female Breast Cancer,"(meso-1,2-bis-(2,6-dichloro-4-hydroxyphenyl)ethylenediamine)dichloroplatinum(II)",0.3386613386613387
Female Breast Cancer,Long menstrual cycle,0.3386613386613387
Female Breast Cancer,Tobacco,0.3386613386613387
Female Breast Cancer,"Receptors, Nuclear",0.3386613386613387
Female Breast Cancer,beta catenin,0.0189810189810189
Female Breast Cancer,celecoxib,0.3386613386613387
Female Breast Cancer,COMT,0.3386613386613387
Female Breast Cancer,Retinoids,0.3386613386613387
Female Breast Cancer,Beer,0.3386613386613387
Female Breast Cancer,CAMP,0.0279720279720279
Female Breast Cancer,Polyamines,0.0279720279720279
Female Breast Cancer,Silicones,0.3386613386613387
Female Breast Cancer,Glycosylated hemoglobin A,0.3386613386613387
Female Breast Cancer,Ethylene,0.3386613386613387
Female Breast Cancer,maspin|SERPINB5,0.3386613386613387
Female Breast Cancer,Psychological adjustment,0.3386613386613387
Female Breast Cancer,diagnostic procedure,0.3386613386613387
Female Breast Cancer,APC,0.0009990009990009
Female Breast Cancer,High weight,0.3386613386613387
Female Breast Cancer,Microsatellite Instability,0.0
Female Breast Cancer,Raloxifene,0.3386613386613387
Female Breast Cancer,Mismatch Repair,0.3386613386613387
Female Breast Cancer,Urokinase Plasminogen Activator Receptor|PLAU|PRAP1,0.3386613386613387
Female Breast Cancer,Venoms,0.3386613386613387
Female Breast Cancer,Pre-Eclampsia,0.3386613386613387
Female Breast Cancer,Curative Surgery,0.3386613386613387
Female Breast Cancer,Dietary intake,0.3386613386613387
Female Breast Cancer,Thromboembolism,0.3386613386613387
Female Breast Cancer,Dieldrin,0.3386613386613387
Female Breast Cancer,fascin,0.3386613386613387
Female Breast Cancer,Sausage,0.3386613386613387
Female Breast Cancer,cofactor,0.3386613386613387
Female Breast Cancer,Dichlorodiphenyl Dichloroethylene,0.3386613386613387
Female Breast Cancer,Intrinsic factor,0.3386613386613387
Female Breast Cancer,GGCT,0.3386613386613387
Female Breast Cancer,Amines,0.0009990009990009
Female Breast Cancer,"Etiology, operative procedure, as cause of",0.3386613386613387
Female Breast Cancer,estrone sulfatase,0.3386613386613387
Female Breast Cancer,Beer intake,0.3386613386613387
Female Breast Cancer,trilostane,0.3386613386613387
Female Breast Cancer,Development of the breasts,0.0099900099900099
Female Breast Cancer,Breast Feeding,0.0009990009990009
Female Breast Cancer,B-pyridine,0.3386613386613387
Female Breast Cancer,Mastodynia,0.3386613386613387
Female Breast Cancer,NFKB1,0.0279720279720279
Female Breast Cancer,AROMATICS,0.3386613386613387
Female Breast Cancer,Symptoms,0.0099900099900099
Female Breast Cancer,KLK14,0.3386613386613387
Female Breast Cancer,Tocopherols,0.3386613386613387
Female Breast Cancer,Permeability,0.0109890109890109
Female Breast Cancer,ATP7B,0.0279720279720279
Female Breast Cancer,"2-amino-1-methyl-6-phenylimidazo(4,5-b)pyridine",0.3386613386613387
Female Breast Cancer,Tryptophan|TYRP1,0.3386613386613387
Female Breast Cancer,"Mastitis, associated with childbirth",0.3386613386613387
Female Breast Cancer,SLC19A3,0.0279720279720279
Female Breast Cancer,Bone Density,0.0279720279720279
Female Breast Cancer,ERBB2|NEU1|NEURL1,0.0279720279720279
Female Breast Cancer,LMO4,0.3386613386613387
Female Breast Cancer,Peptidyl-Dipeptidase A,0.3386613386613387
Female Breast Cancer,Immunologic Adjuvants,0.3386613386613387
Female Breast Cancer,SNAI3,0.3386613386613387
Female Breast Cancer,Mammary Neoplasms,0.0029970029970029
Female Breast Cancer,Soybean Oil,0.3386613386613387
Female Breast Cancer,PPIG,0.3386613386613387
Female Breast Cancer,11q13,0.3386613386613387
Female Breast Cancer,Chronic Stress,0.3386613386613387
Female Breast Cancer,PIN1,0.3386613386613387
Female Breast Cancer,Leptin|LEP,0.3386613386613387
Female Breast Cancer,Aneuploidy,0.0279720279720279
Female Breast Cancer,Kininogenase|KLK4,0.0279720279720279
Female Breast Cancer,BONE MASS,0.0099900099900099
Female Breast Cancer,BIRTHPLACE,0.3386613386613387
Female Breast Cancer,Skin problem,0.0279720279720279
Female Breast Cancer,Mammographic breast density,0.0109890109890109
Female Breast Cancer,mammary gland development,0.3386613386613387
Female Breast Cancer,19p13.3,0.0279720279720279
Female Breast Cancer,Leucine,0.3386613386613387
Female Breast Cancer,Magnetic Resonance Imaging,0.0099900099900099
Female Breast Cancer,EMSY,0.3386613386613387
Female Breast Cancer,Diethylstilbestrol,0.3386613386613387
Female Breast Cancer,Normal growth,0.3386613386613387
Female Breast Cancer,Environmental Pollutants,0.3386613386613387
Female Breast Cancer,stressor,0.3386613386613387
Female Breast Cancer,connexin 26,0.3386613386613387
Female Breast Cancer,Stromal Cell-Derived Factor 1|CXCL12,0.3386613386613387
Female Breast Cancer,Pollutant,0.3386613386613387
Female Breast Cancer,Gelatinase B,0.3386613386613387
Female Breast Cancer,SPRY2,0.3386613386613387
Female Breast Cancer,protective factors,0.3386613386613387
Female Breast Cancer,Prenatal Exposure,0.0279720279720279
Female Breast Cancer,Diastolic blood pressure,0.3386613386613387
Female Breast Cancer,Short menstrual cycle,0.3386613386613387
Female Breast Cancer,Osteoporosis,0.0029970029970029
Female Breast Cancer,Cruciferous Vegetable,0.3386613386613387
Female Breast Cancer,Coffee,0.3386613386613387
Female Breast Cancer,Fruit,0.3386613386613387
Female Breast Cancer,isoflavonoids,0.3386613386613387
Female Breast Cancer,SLC25A18,0.3386613386613387
Female Breast Cancer,Juice,0.3386613386613387
Female Breast Cancer,"Hemoglobin, Glycosylated",0.3386613386613387
Female Breast Cancer,Granulocyte Colony-Stimulating Factor,0.0279720279720279
Female Breast Cancer,Isoleucine,0.3386613386613387
Female Breast Cancer,Fat tissue increased,0.0279720279720279
Female Breast Cancer,indole-3-carbinol,0.3386613386613387
Female Breast Cancer,Abruptio Placentae,0.3386613386613387
Female Breast Cancer,Vegetable intake,0.3386613386613387
Female Breast Cancer,Postmenopause,0.0109890109890109
Female Breast Cancer,caveolin 1,0.3386613386613387
Female Breast Cancer,Androgen Receptor|AR,0.0279720279720279
Female Breast Cancer,Lobular hyperplasia,0.3386613386613387
Female Breast Cancer,Prolactin|PRL,0.3386613386613387
Female Breast Cancer,Iron intake,0.3386613386613387
Female Breast Cancer,"Hyperparathyroidism, Primary",0.3386613386613387
Female Breast Cancer,Magnetic field,0.3386613386613387
Female Breast Cancer,sulforafan,0.3386613386613387
Female Breast Cancer,Hyposensitivity,0.3386613386613387
Female Breast Cancer,decaffeinated coffee,0.3386613386613387
Female Breast Cancer,mammaglobin,0.3386613386613387
Female Breast Cancer,ADAM12,0.3386613386613387
Female Breast Cancer,Integrin beta3,0.3386613386613387
Female Breast Cancer,Motility,0.3386613386613387
Female Breast Cancer,CDV3,0.3386613386613387
Female Breast Cancer,SR-2508,0.3386613386613387
Female Breast Cancer,Quercetin,0.3386613386613387
Female Breast Cancer,PBRM1,0.3386613386613387
Female Breast Cancer,Hydroxymethylglutaryl-CoA Reductase Inhibitors,0.0279720279720279
Female Breast Cancer,CISH,0.3386613386613387
Female Breast Cancer,caspase,0.3386613386613387
Female Breast Cancer,hemagglutinin I,0.0279720279720279
Female Breast Cancer,"Menopause, Premature",0.3386613386613387
Female Breast Cancer,APOA1,0.3386613386613387
Female Breast Cancer,beta-adrenergic receptor,0.3386613386613387
Female Breast Cancer,SLC45A2,0.0279720279720279
Female Breast Cancer,Exercise,0.3386613386613387
Female Breast Cancer,Biguanides,0.3386613386613387
