PREDICATE,SUBJECT_NAME,OBJECT_NAME,Factuality_Score
TREATS,"Receptors, Progesterone",Malignant neoplasm of breast,0.1928071928071928
TREATS,inhibitors,Familial cancer of breast,0.0
TREATS,Electroretinographs,Malignant neoplasm of breast,0.1928071928071928
TREATS,Radiation therapy,Familial cancer of breast,0.0
TREATS,"Transplantation, Autologous",Breast cancer recurrent,0.02197802197802198
TREATS,"Vaccines, DNA",Breast cancer metastatic,0.04195804195804196
PROCESS_OF,Up-Regulation (Physiology),"Carcinoma, Ductal, Breast",0.004995004995004995
TREATS,Aromatase Inhibitors,Inflammatory Breast Carcinoma,0.01098901098901099
TREATS,furanodiene,Malignant neoplasm of breast,0.1928071928071928
TREATS,Milk extract,Breast Carcinoma,0.03796203796203796
TREATS,Mesylates,Malignant neoplasm of breast,0.1928071928071928
TREATS,"Drugs, Investigational",Breast cancer metastatic,0.04195804195804196
TREATS,Triethylenetetramine,Malignant neoplasm of breast,0.1928071928071928
TREATS,Niclosamide,Malignant neoplasm of breast,0.1928071928071928
TREATS,lycorine,Malignant neoplasm of breast,0.1928071928071928
TREATS,Chelating Agents,Malignant neoplasm of breast,0.1928071928071928
TREATS,Riluzole,Malignant neoplasm of breast,0.1928071928071928
TREATS,Skin Transplantation,Malignant neoplasm of breast,0.1928071928071928
TREATS,pirfenidone,Malignant neoplasm of breast,0.1928071928071928
TREATS,"Infusion Pumps, Implantable",Malignant neoplasm of breast,0.1928071928071928
TREATS,Analog,Breast cancer invasive NOS,0.00999000999000999
TREATS,Hemostasis procedure,Malignant neoplasm of breast,0.1928071928071928
PROCESS_OF,autophagic vacuole formation,"Carcinoma, Ductal, Breast",0.004995004995004995
TREATS,"Immunotherapy, Adoptive",Malignant neoplasm of breast,0.1928071928071928
TREATS,Taurine,Malignant neoplasm of breast,0.1928071928071928
TREATS,cirsimaritin,Malignant neoplasm of breast,0.1928071928071928
TREATS,ursolic acid,Malignant neoplasm of breast,0.1928071928071928
PROCESS_OF,Cell Growth Regulation,Malignant neoplasm of breast,0.1928071928071928
TREATS,Prevention,Noninfiltrating Intraductal Carcinoma,0.012987012987012988
TREATS,testosterone undecanoate,Malignant neoplasm of breast,0.1928071928071928
TREATS,matrine,Malignant neoplasm of breast,0.1928071928071928
TREATS,gamma-Tocopherol,Malignant neoplasm of breast,0.1928071928071928
TREATS,Cyclin-Dependent Kinase Inhibitor 2A|CDK4,Malignant neoplasm of breast,0.1928071928071928
TREATS,Ally,Malignant neoplasm of breast,0.1928071928071928
TREATS,Recombinant Interleukin-8|CXCL8,Malignant neoplasm of breast,0.1928071928071928
TREATS,letrozole,Breast cancer recurrent,0.02197802197802198
TREATS,TRANSCRIPTION FACTOR,Malignant neoplasm of breast,0.1928071928071928
TREATS,Phosphors,Breast Carcinoma,0.03796203796203796
TREATS,Mastectomy,Sporadic Breast Carcinoma,0.0
TREATS,Versed,Malignant neoplasm of breast,0.1928071928071928
TREATS,antiangiogenesis therapy,Breast Carcinoma,0.03796203796203796
TREATS,Arsenal,Breast cancer metastatic,0.04195804195804196
TREATS,fisetin,Breast cancer metastatic,0.04195804195804196
PROCESS_OF,Signal Transduction,Breast cancer invasive NOS,0.00999000999000999
TREATS,corrigendum,Breast cancer invasive NOS,0.00999000999000999
TREATS,Nausea care,Malignant neoplasm of breast,0.1928071928071928
PROCESS_OF,Cap formation,Malignant neoplasm of breast,0.1928071928071928
TREATS,Proton Pump Inhibitors,Malignant neoplasm of breast,0.1928071928071928
PROCESS_OF,Exocytosis,"Carcinoma, Ductal, Breast",0.004995004995004995
TREATS,Transection (procedure),Breast cancer metastatic,0.04195804195804196
TREATS,Right hemicolectomy,Malignant neoplasm of breast,0.1928071928071928
TREATS,Superoxide Dismutase,Breast Carcinoma,0.03796203796203796
TREATS,Interferon-alpha,Breast cancer recurrent,0.02197802197802198
TREATS,Potassium Channel Blockers,Malignant neoplasm of breast,0.1928071928071928
TREATS,Thermal techniques,Breast cancer invasive NOS,0.00999000999000999
TREATS,combretastatin,Breast Carcinoma,0.03796203796203796
TREATS,Debridement,Malignant neoplasm of breast,0.1928071928071928
TREATS,Oxygen,Malignant neoplasm of breast,0.1928071928071928
TREATS,ZD 0473,Breast cancer metastatic,0.04195804195804196
TREATS,Raloxifene Hydrochloride,Malignant neoplasm of breast,0.1928071928071928
TREATS,Somatostatin analog|SST,Breast cancer metastatic,0.04195804195804196
TREATS,Antithrombin III,Breast Carcinoma,0.03796203796203796
TREATS,radioimmunoguided surgery,Breast Carcinoma,0.03796203796203796
TREATS,hydrocortisone acetate,Breast cancer metastatic,0.04195804195804196
TREATS,Axillary Lymph Node Dissection,Carcinoma of Male Breast,0.006993006993006993
TREATS,Deoxycholic Acid,Malignant neoplasm of breast,0.1928071928071928
TREATS,Carbamates,Breast Carcinoma,0.03796203796203796
TREATS,hydrochloride,Breast cancer metastatic,0.04195804195804196
TREATS,Autologous bone marrow transplant,Breast cancer invasive NOS,0.00999000999000999
TREATS,Novobiocin,Breast cancer metastatic,0.04195804195804196
TREATS,Seldinger technique,Breast cancer recurrent,0.02197802197802198
TREATS,Radiolabeled Monoclonal Antibodies,Breast Carcinoma,0.03796203796203796
TREATS,"5,6-dihydro-5-azacytidine",Malignant neoplasm of breast,0.1928071928071928
TREATS,Radiofrequency ablation,Breast cancer invasive NOS,0.00999000999000999
TREATS,Doxil,Malignant neoplasm of breast,0.1928071928071928
TREATS,Breast neoplasm screening,Breast cancer invasive NOS,0.00999000999000999
TREATS,Conservative therapy,Noninfiltrating Intraductal Carcinoma,0.012987012987012988
TREATS,Local Therapy,Noninfiltrating Intraductal Carcinoma,0.012987012987012988
TREATS,low protein,Breast Carcinoma,0.03796203796203796
TREATS,Activins,Malignant neoplasm of breast,0.1928071928071928
TREATS,adenovirus p53,Malignant neoplasm of breast,0.1928071928071928
TREATS,Boards,Carcinoma in situ of breast,0.0
TREATS,Therapeutic procedure,Sporadic Breast Carcinoma,0.0
TREATS,Epirubicin Hydrochloride,Malignant neoplasm of breast,0.1928071928071928
TREATS,Estrone,"Carcinoma, Ductal, Breast",0.004995004995004995
TREATS,Plant Preparations,Malignant neoplasm of breast,0.1928071928071928
TREATS,Metoclopramide,Malignant neoplasm of breast,0.1928071928071928
TREATS,"Mastectomy, right, radical",Malignant neoplasm of breast,0.1928071928071928
TREATS,Mitoxantrone Hydrochloride,Malignant neoplasm of breast,0.1928071928071928
TREATS,Ethinyl Estradiol,stage IIIA breast cancer,0.0
TREATS,Antioestrogen therapy,Noninfiltrating Intraductal Carcinoma,0.012987012987012988
TREATS,Aredia,Breast Carcinoma,0.03796203796203796
TREATS,Manipulation procedure,Breast cancer invasive NOS,0.00999000999000999
TREATS,gefitinib,Noninfiltrating Intraductal Carcinoma,0.012987012987012988
TREATS,Biofeedback,Malignant neoplasm of breast,0.1928071928071928
TREATS,Total excision of pancreas NOS,"Carcinoma, Ductal, Breast",0.004995004995004995
TREATS,"Chemotherapy, Adjuvant",bilateral breast cancer,0.000999000999000999
TREATS,Orathecin,Malignant neoplasm of breast,0.1928071928071928
TREATS,Treatment Guidelines,Breast cancer metastatic,0.04195804195804196
TREATS,Vaccine Therapy,Breast Carcinoma,0.03796203796203796
TREATS,trastuzumab,bilateral breast cancer,0.000999000999000999
TREATS,Triage,Malignant neoplasm of breast,0.1928071928071928
TREATS,"Hip Replacement, Total",Breast Carcinoma,0.03796203796203796
TREATS,Applicator - device,Malignant neoplasm of breast,0.1928071928071928
TREATS,ERBB3 gene|ERBB3,Malignant neoplasm of breast,0.1928071928071928
TREATS,NECK IRRADIATION,Malignant neoplasm of breast,0.1928071928071928
TREATS,taxane,Breast cancer recurrent,0.02197802197802198
TREATS,Percutaneous needle biopsy,Malignant neoplasm of breast,0.1928071928071928
TREATS,Progesterone,Breast cancer recurrent,0.02197802197802198
TREATS,Drainage procedure,Breast cancer recurrent,0.02197802197802198
TREATS,zoledronic acid,Breast cancer stage II,0.00999000999000999
TREATS,Goserelin Acetate|EREG|ESR1,Breast cancer invasive NOS,0.00999000999000999
TREATS,adjuvant therapy,Female Breast Carcinoma,0.00999000999000999
TREATS,Adrenergic beta-Antagonists,Breast cancer recurrent,0.02197802197802198
TREATS,Hooked wire,Noninfiltrating Intraductal Carcinoma,0.012987012987012988
TREATS,Dichloroacetate,Breast cancer metastatic,0.04195804195804196
TREATS,bevacizumab|VEGFA,Malignant neoplasm of breast,0.1928071928071928
TREATS,Therapeutic Touch,Malignant neoplasm of breast,0.1928071928071928
TREATS,Charts,Breast cancer metastatic,0.04195804195804196
TREATS,Phosphorus,Malignant neoplasm of breast,0.1928071928071928
TREATS,Angiogenesis Inhibitors,Breast cancer recurrent,0.02197802197802198
TREATS,Estrogens,Female Breast Carcinoma,0.00999000999000999
PROCESS_OF,Up-Regulation (Physiology),Breast cancer metastatic,0.04195804195804196
TREATS,Estradiol,Breast cancer invasive NOS,0.00999000999000999
TREATS,Nephrectomy,Breast Carcinoma,0.03796203796203796
TREATS,Therapeutic Intervention,Breast cancer metastatic,0.04195804195804196
TREATS,Radical therapy,Malignant neoplasm of breast,0.1928071928071928
TREATS,Treatment Protocols,Sporadic Breast Carcinoma,0.0
TREATS,Local excision,Breast cancer metastatic,0.04195804195804196
TREATS,Pharmacotherapy,Noninfiltrating Intraductal Carcinoma,0.012987012987012988
TREATS,Minoxidil,Malignant neoplasm of breast,0.1928071928071928
TREATS,podophyllotoxin,Malignant neoplasm of breast,0.1928071928071928
TREATS,Preservative free ingredient,Carcinoma of Male Breast,0.006993006993006993
TREATS,Acetate,Malignant neoplasm of breast,0.1928071928071928
TREATS,Charcoal,Malignant neoplasm of breast,0.1928071928071928
TREATS,Treatment Protocols,Breast cancer stage III,0.007992007992007992
TREATS,Endometrial ablation,Malignant neoplasm of breast,0.1928071928071928
TREATS,Epidermal growth factor receptor inhibitor,Inflammatory Breast Carcinoma,0.01098901098901099
TREATS,intraoperative radiotherapy,Breast cancer recurrent,0.02197802197802198
TREATS,Oxycodone,Breast cancer metastatic,0.04195804195804196
TREATS,gemifloxacin,Malignant neoplasm of breast,0.1928071928071928
TREATS,Valine,Malignant neoplasm of breast,0.1928071928071928
TREATS,Radiosurgery,Breast Carcinoma,0.03796203796203796
TREATS,indoleamine,Malignant neoplasm of breast,0.1928071928071928
TREATS,"Insulin, Glargine, Human",Malignant neoplasm of breast,0.1928071928071928
TREATS,Induced Hyperthermia,Breast cancer metastatic,0.04195804195804196
TREATS,Fentanyl,Malignant neoplasm of breast,0.1928071928071928
TREATS,Parathyroid Hormones,Female Breast Carcinoma,0.00999000999000999
TREATS,epigallocatechin gallate,Breast Carcinoma,0.03796203796203796
TREATS,donepezil,Female Breast Carcinoma,0.00999000999000999
TREATS,Raloxifene,Breast Carcinoma,0.03796203796203796
TREATS,Laparoscopic-assisted vaginal hysterectomy,Malignant neoplasm of breast,0.1928071928071928
TREATS,docetaxel,Breast cancer invasive NOS,0.00999000999000999
TREATS,Myeloablative Chemotherapy,Breast Carcinoma,0.03796203796203796
TREATS,Chinese herbal medicine,Female Breast Carcinoma,0.00999000999000999
TREATS,Protein Kinase Inhibitors,Malignant neoplasm of breast,0.1928071928071928
TREATS,mangostin,Malignant neoplasm of breast,0.1928071928071928
TREATS,Systemic Therapy,Female Breast Carcinoma,0.00999000999000999
TREATS,geldanamycin analogue,Malignant neoplasm of breast,0.1928071928071928
TREATS,Skin marker,Malignant neoplasm of breast,0.1928071928071928
TREATS,Urokinase|PLG,Breast Carcinoma,0.03796203796203796
TREATS,Samarium SM 153 lexidronam,Malignant neoplasm of breast,0.1928071928071928
TREATS,Flexor,Malignant neoplasm of breast,0.1928071928071928
TREATS,Dyes,Malignant neoplasm of breast,0.1928071928071928
TREATS,Exploration procedure,Breast Carcinoma,0.03796203796203796
PROCESS_OF,cellular metabolism,Malignant neoplasm of breast,0.1928071928071928
TREATS,Compete,Inflammatory Breast Carcinoma,0.01098901098901099
TREATS,Simple mastectomy,Carcinoma in situ of breast,0.0
TREATS,Linear accelerator electrons procedure,Malignant neoplasm of breast,0.1928071928071928
TREATS,intraoperative radiotherapy,Breast cancer invasive NOS,0.00999000999000999
TREATS,Matrix Metalloproteinase Inhibitor,Malignant neoplasm of breast,0.1928071928071928
TREATS,Peripherally inserted central catheter,Malignant neoplasm of breast,0.1928071928071928
TREATS,"TIMP2 protein, human|TIMP2",Noninfiltrating Intraductal Carcinoma,0.012987012987012988
TREATS,Saline,Malignant neoplasm of breast,0.1928071928071928
TREATS,Dandelion Extract,Malignant neoplasm of breast,0.1928071928071928
TREATS,"Glycosylation End Products, Advanced",Malignant neoplasm of breast,0.1928071928071928
TREATS,Signal Transduction Inhibitor,Breast cancer metastatic,0.04195804195804196
TREATS,Aromatase Inhibitors,Carcinoma in situ of breast,0.0
TREATS,Screening mammography,Breast Carcinoma,0.03796203796203796
TREATS,anastrozole 1 MG,Breast Carcinoma,0.03796203796203796
TREATS,Pain rehabilitation,Malignant neoplasm of breast,0.1928071928071928
TREATS,Radiofrequency ablation,Breast Carcinoma,0.03796203796203796
TREATS,ibandronic acid,Breast cancer metastatic,0.04195804195804196
TREATS,Cellulose sodium phosphate,Malignant neoplasm of breast,0.1928071928071928
TREATS,cancer prevention,Malignant neoplasm of breast,0.1928071928071928
TREATS,Exogenous hormones,Malignant neoplasm of breast,0.1928071928071928
PROCESS_OF,Lymphocytic migration,Malignant neoplasm of breast,0.1928071928071928
TREATS,Chelating Agents,Breast cancer metastatic,0.04195804195804196
TREATS,Implantation procedure,"Carcinoma, Ductal, Breast",0.004995004995004995
TREATS,Reexcision,Breast cancer invasive NOS,0.00999000999000999
TREATS,Hypothalamic inhibiting factor,Malignant neoplasm of breast,0.1928071928071928
TREATS,Gadolinium,Malignant neoplasm of breast,0.1928071928071928
TREATS,Debulking - action,Malignant neoplasm of breast,0.1928071928071928
TREATS,Pharmacotherapy,Breast Carcinoma Metastatic to the Skin,0.000999000999000999
TREATS,ginsenoside Rk1,Malignant neoplasm of breast,0.1928071928071928
TREATS,NanoGel,Malignant neoplasm of breast,0.1928071928071928
TREATS,EMBRYO EXTRACT,Malignant neoplasm of breast,0.1928071928071928
TREATS,treatment follow-up,Malignant neoplasm of breast,0.1928071928071928
TREATS,[V]Radiotherapy session,Malignant neoplasm of breast,0.1928071928071928
TREATS,inhibitors,Breast cancer recurrent,0.02197802197802198
TREATS,schisandrin,Malignant neoplasm of breast,0.1928071928071928
TREATS,Mandibular left second molar abutment,Malignant neoplasm of breast,0.1928071928071928
TREATS,Eye Movement Desensitization Therapy,Malignant neoplasm of breast,0.1928071928071928
TREATS,anticoagulation,Malignant neoplasm of breast,0.1928071928071928
TREATS,kaempferol,Malignant neoplasm of breast,0.1928071928071928
TREATS,Segmental Mastectomy,Carcinoma in situ of breast,0.0
PROCESS_OF,Autophagy,Breast cancer metastatic,0.04195804195804196
PROCESS_OF,Mitotic Cell Cycle,Malignant neoplasm of breast,0.1928071928071928
TREATS,Liposomes,Breast cancer metastatic,0.04195804195804196
TREATS,Cartridges,Malignant neoplasm of breast,0.1928071928071928
TREATS,Oral medication,Breast cancer metastatic,0.04195804195804196
TREATS,Salvage Therapy,Breast cancer recurrent,0.02197802197802198
TREATS,Anti-diabetic Agent,Malignant neoplasm of breast,0.1928071928071928
TREATS,pertuzumab|EREG|ESR1,Malignant neoplasm of breast,0.1928071928071928
TREATS,Neoadjuvant Therapy,Breast cancer stage II,0.00999000999000999
TREATS,Lymphatic Irradiation,Breast Carcinoma,0.03796203796203796
TREATS,Amygdalin,Malignant neoplasm of breast,0.1928071928071928
TREATS,Polysaccharides,Breast cancer metastatic,0.04195804195804196
TREATS,Systemic Therapy,Noninfiltrating Intraductal Carcinoma,0.012987012987012988
TREATS,atezolizumab|CD274,Triple Negative Breast Neoplasms,0.04395604395604396
TREATS,dan-shen root extract,Malignant neoplasm of breast,0.1928071928071928
TREATS,Novantrone,Malignant neoplasm of breast,0.1928071928071928
TREATS,Heterocyclic Compounds,Malignant neoplasm of breast,0.1928071928071928
TREATS,chlorodihydroxypyridine/potassium oxonate/tegafur,Recurrent Breast Carcinoma,0.0
TREATS,Lipopolysaccharides,Malignant neoplasm of breast,0.1928071928071928
TREATS,Tamoxifen therapy,Breast Carcinoma,0.03796203796203796
TREATS,Complete excision,Locally advanced breast cancer,0.000999000999000999
TREATS,other medicated shampoos in ATC,Locally advanced breast cancer,0.000999000999000999
TREATS,Phosphatidylinositide 3-Kinase Inhibitor,estrogen receptor-positive breast cancer,0.013986013986013986
TREATS,Rechallenge,HER2-positive carcinoma of breast,0.008991008991008992
PROCESS_OF,Cell Growth,HER2-positive carcinoma of breast,0.008991008991008992
TREATS,Therapeutic regimen,Triple-Negative Breast Carcinoma,0.002997002997002997
TREATS,Herceptin,HER2-positive carcinoma of breast,0.008991008991008992
TREATS,Breast Cancer Therapeutic Procedure,Malignant neoplasm of female breast,0.0
TREATS,everolimus,estrogen receptor-positive breast cancer,0.013986013986013986
TREATS,removal technique,Invasive carcinoma of breast,0.000999000999000999
TREATS,Duration,estrogen receptor-negative breast cancer,0.0
TREATS,Prescription Drugs,Noninfiltrating Intraductal Carcinoma,0.012987012987012988
TREATS,Adjuvant Therapy,HER2-negative breast cancer,0.001998001998001998
TREATS,Immunologic Adjuvants,Mucinous carcinoma of breast,0.0
TREATS,Implantable Injection/Infusion Ports,Malignant neoplasm of breast,0.1928071928071928
TREATS,Aromasin,estrogen receptor-positive breast cancer,0.013986013986013986
TREATS,Repeat Surgery,Early-Stage Breast Carcinoma,0.005994005994005994
