PREDICATE,SUBJECT_NAME,OBJECT_NAME,Factuality_Score,Cancer_Type,Category,text
PREVENTS,cytokine,Malignant neoplasm of breast,0.2977022977022977,Female Breast Cancer,Medical Procedures,cytokine Malignant neoplasm of breast
PREVENTS,Insulin|INS,Breast cancer recurrent,0.0429570429570429,Recurrent Breast Cancer,Medical Procedures,Insulin|INS Breast cancer recurrent
PREVENTS,LG 100268,Breast cancer invasive NOS,0.0129870129870129,Female Breast Cancer,Hormonal Treatments,LG 100268 Breast cancer invasive NOS
PREVENTS,CADM4,Malignant neoplasm of breast,0.2977022977022977,Female Breast Cancer,Medical Procedures,CADM4 Malignant neoplasm of breast
PREVENTS,Methyltransferase,Malignant neoplasm of breast,0.2977022977022977,Female Breast Cancer,Medical Procedures,Methyltransferase Malignant neoplasm of breast
PREVENTS,APC gene|APC,Malignant neoplasm of breast,0.2977022977022977,Female Breast Cancer,Medical Procedures,APC gene|APC Malignant neoplasm of breast
PREVENTS,Recombinant Interferon-gamma,Carcinoma breast stage IV,0.0,Female Breast Cancer,Medical Procedures,Recombinant Interferon-gamma Carcinoma breast stage IV
PREVENTS,FSCN1 gene|FSCN1,Malignant neoplasm of breast,0.2977022977022977,Female Breast Cancer,Medical Procedures,FSCN1 gene|FSCN1 Malignant neoplasm of breast
PREVENTS,heparin-binding EGF-like growth factor,Malignant neoplasm of breast,0.2977022977022977,Female Breast Cancer,Medical Procedures,heparin-binding EGF-like growth factor Malignant neoplasm of breast
PREVENTS,SCAMP1 gene|SCAMP1,Invasive carcinoma of breast,0.0,Female Breast Cancer,Hormonal Treatments,SCAMP1 gene|SCAMP1 Invasive carcinoma of breast
PREVENTS,pyridoxine,Malignant neoplasm of breast,0.2977022977022977,Female Breast Cancer,Medical Procedures,pyridoxine Malignant neoplasm of breast
PREVENTS,lemon extract,Malignant neoplasm of breast,0.2977022977022977,Female Breast Cancer,Medical Procedures,lemon extract Malignant neoplasm of breast
PREVENTS,MEGF11 gene|MEGF11,Triple Negative Breast Neoplasms,0.0339660339660339,Female Breast Cancer,Medical Procedures,MEGF11 gene|MEGF11 Triple Negative Breast Neoplasms
PREVENTS,CD52,Malignant neoplasm of breast,0.2977022977022977,Female Breast Cancer,Medical Procedures,CD52 Malignant neoplasm of breast
PREVENTS,Glucocorticoids,Malignant neoplasm of breast,0.2977022977022977,Female Breast Cancer,Medical Procedures,Glucocorticoids Malignant neoplasm of breast
PREVENTS,paclitaxel,Malignant neoplasm of breast,0.2977022977022977,Female Breast Cancer,Medical Procedures,paclitaxel Malignant neoplasm of breast
PREVENTS,AGR3 gene|AGR3,Basal-Like Breast Carcinoma,0.0,Female Breast Cancer,Medical Procedures,AGR3 gene|AGR3 Basal-Like Breast Carcinoma
PREVENTS,interferon type II,Malignant neoplasm of breast,0.2977022977022977,Female Breast Cancer,Medical Procedures,interferon type II Malignant neoplasm of breast
PREVENTS,GATA3 gene|GATA3,Basal-Like Breast Carcinoma,0.0,Female Breast Cancer,Medical Procedures,GATA3 gene|GATA3 Basal-Like Breast Carcinoma
PREVENTS,MYSM1 gene|MYSM1,Malignant neoplasm of breast,0.2977022977022977,Female Breast Cancer,Medical Procedures,MYSM1 gene|MYSM1 Malignant neoplasm of breast
PREVENTS,LEPR gene|LEPR,Malignant neoplasm of breast,0.2977022977022977,Female Breast Cancer,Medical Procedures,LEPR gene|LEPR Malignant neoplasm of breast
PREVENTS,MIR145 gene|MIR145,Invasive carcinoma of breast,0.0,Female Breast Cancer,Hormonal Treatments,MIR145 gene|MIR145 Invasive carcinoma of breast
PREVENTS,RAC2 gene|RAC2,Carcinoma breast stage IV,0.0,Female Breast Cancer,Medical Procedures,RAC2 gene|RAC2 Carcinoma breast stage IV
PREVENTS,GPR171 gene|GPR171,Carcinoma breast stage IV,0.0,Female Breast Cancer,Medical Procedures,GPR171 gene|GPR171 Carcinoma breast stage IV
PREVENTS,selenium,Malignant neoplasm of breast,0.2977022977022977,Female Breast Cancer,Medical Procedures,selenium Malignant neoplasm of breast
PREVENTS,"KLRB1 protein, human|KLRB1",Malignant neoplasm of breast,0.2977022977022977,Female Breast Cancer,Medical Procedures,"KLRB1 protein, human|KLRB1 Malignant neoplasm of breast"
PREVENTS,NEK2 gene|NEK2,Malignant neoplasm of breast,0.2977022977022977,Female Breast Cancer,Medical Procedures,NEK2 gene|NEK2 Malignant neoplasm of breast
PREVENTS,Deep Inspiration Breath Hold,Malignant neoplasm of breast,0.2977022977022977,Female Breast Cancer,Medical Procedures,Deep Inspiration Breath Hold Malignant neoplasm of breast
PREVENTS,HNRNPC gene|HNRNPC,Malignant neoplasm of breast,0.2977022977022977,Female Breast Cancer,Medical Procedures,HNRNPC gene|HNRNPC Malignant neoplasm of breast
PREVENTS,GPX4 gene|GPX4,Triple Negative Breast Neoplasms,0.0339660339660339,Female Breast Cancer,Medical Procedures,GPX4 gene|GPX4 Triple Negative Breast Neoplasms
PREVENTS,CCND3 gene|CCND3,Malignant neoplasm of breast,0.2977022977022977,Female Breast Cancer,Medical Procedures,CCND3 gene|CCND3 Malignant neoplasm of breast
PREVENTS,NME1 gene|NME1,Breast Carcinoma,0.0289710289710289,Female Breast Cancer,Medical Procedures,NME1 gene|NME1 Breast Carcinoma
PREVENTS,pigment epithelium-derived factor,Malignant neoplasm of breast,0.2977022977022977,Female Breast Cancer,Medical Procedures,pigment epithelium-derived factor Malignant neoplasm of breast
PREVENTS,ORALIT,Malignant neoplasm of breast,0.2977022977022977,Female Breast Cancer,Medical Procedures,ORALIT Malignant neoplasm of breast
PREVENTS,cyclooxygenase 2,Malignant neoplasm of breast,0.2977022977022977,Female Breast Cancer,Medical Procedures,cyclooxygenase 2 Malignant neoplasm of breast
PREVENTS,Secondary prevention,Malignant neoplasm of breast,0.2977022977022977,Female Breast Cancer,Medical Procedures,Secondary prevention Malignant neoplasm of breast
PREVENTS,TNFSF11 gene|TNFSF11,Malignant neoplasm of breast,0.2977022977022977,Female Breast Cancer,Medical Procedures,TNFSF11 gene|TNFSF11 Malignant neoplasm of breast
PREVENTS,Interferons,Breast Carcinoma,0.0289710289710289,Female Breast Cancer,Medical Procedures,Interferons Breast Carcinoma
PREVENTS,Gestodene,Malignant neoplasm of breast,0.2977022977022977,Female Breast Cancer,Medical Procedures,Gestodene Malignant neoplasm of breast
PREVENTS,Selenium,Breast Carcinoma,0.0289710289710289,Female Breast Cancer,Medical Procedures,Selenium Breast Carcinoma
PREVENTS,Dichlorodiphenyl Dichloroethylene,Malignant neoplasm of breast,0.2977022977022977,Female Breast Cancer,Medical Procedures,Dichlorodiphenyl Dichloroethylene Malignant neoplasm of breast
PREVENTS,Sitosterol,Malignant neoplasm of breast,0.2977022977022977,Female Breast Cancer,Medical Procedures,Sitosterol Malignant neoplasm of breast
PREVENTS,Risedronate,Breast cancer metastatic,0.0369630369630369,Female Breast Cancer,Medical Procedures,Risedronate Breast cancer metastatic
PREVENTS,Oncogene ErbB2|ERBB2|NEU1|NEURL1,Malignant neoplasm of breast,0.2977022977022977,Female Breast Cancer,Medical Procedures,Oncogene ErbB2|ERBB2|NEU1|NEURL1 Malignant neoplasm of breast
PREVENTS,delta-tocopherol,Malignant neoplasm of breast,0.2977022977022977,Female Breast Cancer,Medical Procedures,delta-tocopherol Malignant neoplasm of breast
PREVENTS,phenylbutyrate,Malignant neoplasm of breast,0.2977022977022977,Female Breast Cancer,Medical Procedures,phenylbutyrate Malignant neoplasm of breast
PREVENTS,Fibroblast Growth Factor Receptor 2|FGFR2,Breast cancer metastatic,0.0369630369630369,Female Breast Cancer,Hormonal Treatments,Fibroblast Growth Factor Receptor 2|FGFR2 Breast cancer metastatic
PREVENTS,4-hydroxyestrone,Breast cancer invasive NOS,0.0129870129870129,Female Breast Cancer,Hormonal Treatments,4-hydroxyestrone Breast cancer invasive NOS
PREVENTS,Iodine,Malignant neoplasm of breast,0.2977022977022977,Female Breast Cancer,Medical Procedures,Iodine Malignant neoplasm of breast
PREVENTS,Tubal Excision,Malignant neoplasm of breast,0.2977022977022977,Female Breast Cancer,Medical Procedures,Tubal Excision Malignant neoplasm of breast
PREVENTS,Ospemifene,Breast Carcinoma,0.0289710289710289,Female Breast Cancer,Medical Procedures,Ospemifene Breast Carcinoma
PREVENTS,NAD(P)H Dehydrogenase (Quinone),Malignant neoplasm of breast,0.2977022977022977,Female Breast Cancer,Medical Procedures,NAD(P)H Dehydrogenase (Quinone) Malignant neoplasm of breast
PREVENTS,Angiogenesis Inhibitors,Noninfiltrating Intraductal Carcinoma,0.0019980019980019,Female Breast Cancer,Medical Procedures,Angiogenesis Inhibitors Noninfiltrating Intraductal Carcinoma
PREVENTS,Massage,Malignant neoplasm of breast,0.2977022977022977,Female Breast Cancer,Medical Procedures,Massage Malignant neoplasm of breast
PREVENTS,Substance P,Breast cancer metastatic,0.0369630369630369,Female Breast Cancer,Medical Procedures,Substance P Breast cancer metastatic
PREVENTS,GPX1 gene|GPX1,Sporadic Breast Carcinoma,0.0019980019980019,Female Breast Cancer,Medical Procedures,GPX1 gene|GPX1 Sporadic Breast Carcinoma
PREVENTS,gamma-Tocopherol,Malignant neoplasm of breast,0.2977022977022977,Female Breast Cancer,Medical Procedures,gamma-Tocopherol Malignant neoplasm of breast
PREVENTS,Growth Factor Gene,Malignant neoplasm of breast,0.2977022977022977,Female Breast Cancer,Medical Procedures,Growth Factor Gene Malignant neoplasm of breast
PREVENTS,Aromatase Inhibitors,Breast cancer invasive NOS,0.0129870129870129,Female Breast Cancer,Hormonal Treatments,Aromatase Inhibitors Breast cancer invasive NOS
PREVENTS,Carotenoids,Breast cancer recurrent,0.0429570429570429,Recurrent Breast Cancer,Medical Procedures,Carotenoids Breast cancer recurrent
PREVENTS,EIF3S6 gene|EIF3E,Malignant neoplasm of breast,0.2977022977022977,Female Breast Cancer,Medical Procedures,EIF3S6 gene|EIF3E Malignant neoplasm of breast
PREVENTS,fucoidan,Malignant neoplasm of breast,0.2977022977022977,Female Breast Cancer,Medical Procedures,fucoidan Malignant neoplasm of breast
PREVENTS,Serotonin,Breast cancer metastatic,0.0369630369630369,Female Breast Cancer,Medical Procedures,Serotonin Breast cancer metastatic
PREVENTS,GSTT1 gene|GSTT1,Breast Carcinoma,0.0289710289710289,Female Breast Cancer,Medical Procedures,GSTT1 gene|GSTT1 Breast Carcinoma
PREVENTS,secretory carrier membrane protein 1,Malignant neoplasm of breast,0.2977022977022977,Female Breast Cancer,Medical Procedures,secretory carrier membrane protein 1 Malignant neoplasm of breast
PREVENTS,Cisplatin,Familial cancer of breast,0.0,Female Breast Cancer,Medical Procedures,Cisplatin Familial cancer of breast
PREVENTS,4-(1-(4-hydroxyphenyl)-2-phenylbuten-1-yl)phenoxy-n-butyric acid,Malignant neoplasm of breast,0.2977022977022977,Female Breast Cancer,Medical Procedures,4-(1-(4-hydroxyphenyl)-2-phenylbuten-1-yl)phenoxy-n-butyric acid Malignant neoplasm of breast
PREVENTS,PPP2R2A,Breast cancer metastatic,0.0369630369630369,Female Breast Cancer,Medical Procedures,PPP2R2A Breast cancer metastatic
PREVENTS,UGT2B7,Malignant neoplasm of breast,0.2977022977022977,Female Breast Cancer,Medical Procedures,UGT2B7 Malignant neoplasm of breast
PREVENTS,"Receptors, Interleukin-1",Malignant neoplasm of breast,0.2977022977022977,Female Breast Cancer,Hormonal Treatments,"Receptors, Interleukin-1 Malignant neoplasm of breast"
PREVENTS,SUN2,Malignant neoplasm of breast,0.2977022977022977,Female Breast Cancer,Medical Procedures,SUN2 Malignant neoplasm of breast
PREVENTS,TSC1 gene|TSC1|CCL26,Breast cancer invasive NOS,0.0129870129870129,Female Breast Cancer,Medical Procedures,TSC1 gene|TSC1|CCL26 Breast cancer invasive NOS
PREVENTS,Ovariectomy,Contralateral breast cancer,0.0119880119880119,Female Breast Cancer,Medical Procedures,Ovariectomy Contralateral breast cancer
PREVENTS,Amphiregulin|GPR182,Malignant neoplasm of breast,0.2977022977022977,Female Breast Cancer,Medical Procedures,Amphiregulin|GPR182 Malignant neoplasm of breast
PREVENTS,Cleaning Device,Malignant neoplasm of breast,0.2977022977022977,Female Breast Cancer,Medical Procedures,Cleaning Device Malignant neoplasm of breast
PREVENTS,Booster,Breast cancer recurrent,0.0429570429570429,Recurrent Breast Cancer,Medical Procedures,Booster Breast cancer recurrent
PREVENTS,Autoantibodies,Malignant neoplasm of breast,0.2977022977022977,Female Breast Cancer,Medical Procedures,Autoantibodies Malignant neoplasm of breast
COEXISTS_WITH,Health education,breast cancer prevention,0.0269730269730269,Other,Medical Procedures,Health education breast cancer prevention
PREVENTS,Flavones,Malignant neoplasm of breast,0.2977022977022977,Female Breast Cancer,Medical Procedures,Flavones Malignant neoplasm of breast
PREVENTS,Plates,Malignant neoplasm of breast,0.2977022977022977,Female Breast Cancer,Medical Procedures,Plates Malignant neoplasm of breast
PREVENTS,HRNR gene|HRNR,"Carcinoma, Ductal, Breast",0.0,Female Breast Cancer,Medical Procedures,"HRNR gene|HRNR Carcinoma, Ductal, Breast"
PREVENTS,Interleukin-17,Malignant neoplasm of breast,0.2977022977022977,Female Breast Cancer,Medical Procedures,Interleukin-17 Malignant neoplasm of breast
PREVENTS,Cannabidiol,Breast cancer metastatic,0.0369630369630369,Female Breast Cancer,Medical Procedures,Cannabidiol Breast cancer metastatic
PREVENTS,Oxygen,Malignant neoplasm of breast,0.2977022977022977,Female Breast Cancer,Medical Procedures,Oxygen Malignant neoplasm of breast
PREVENTS,Ascorbic Acid,Malignant neoplasm of breast,0.2977022977022977,Female Breast Cancer,Medical Procedures,Ascorbic Acid Malignant neoplasm of breast
PREVENTS,PGRMC1 gene|PGRMC1,Breast cancer stage II,0.0,Female Breast Cancer,Medical Procedures,PGRMC1 gene|PGRMC1 Breast cancer stage II
PREVENTS,CATALASE,Breast Carcinoma,0.0289710289710289,Female Breast Cancer,Medical Procedures,CATALASE Breast Carcinoma
PREVENTS,fucoxanthin,Malignant neoplasm of breast,0.2977022977022977,Female Breast Cancer,Medical Procedures,fucoxanthin Malignant neoplasm of breast
PREVENTS,Methionine,Malignant neoplasm of breast,0.2977022977022977,Female Breast Cancer,Medical Procedures,Methionine Malignant neoplasm of breast
PREVENTS,Isothiocyanate,Malignant neoplasm of breast,0.2977022977022977,Female Breast Cancer,Medical Procedures,Isothiocyanate Malignant neoplasm of breast
COEXISTS_WITH,Evaluating interventions,breast cancer prevention,0.0269730269730269,Other,Medical Procedures,Evaluating interventions breast cancer prevention
PREVENTS,Glucose Control,Malignant neoplasm of breast,0.2977022977022977,Female Breast Cancer,Medical Procedures,Glucose Control Malignant neoplasm of breast
PREVENTS,TG,Malignant neoplasm of breast,0.2977022977022977,Female Breast Cancer,Medical Procedures,TG Malignant neoplasm of breast
PREVENTS,Immunologic Adjuvants,Breast cancer metastatic,0.0369630369630369,Female Breast Cancer,Medical Procedures,Immunologic Adjuvants Breast cancer metastatic
PREVENTS,Doxorubicin,Malignant neoplasm of breast,0.2977022977022977,Female Breast Cancer,Medical Procedures,Doxorubicin Malignant neoplasm of breast
PREVENTS,Annexin A1|ANXA1,Malignant neoplasm of breast,0.2977022977022977,Female Breast Cancer,Medical Procedures,Annexin A1|ANXA1 Malignant neoplasm of breast
PREVENTS,Hypoxanthine Phosphoribosyltransferase,Malignant neoplasm of breast,0.2977022977022977,Female Breast Cancer,Medical Procedures,Hypoxanthine Phosphoribosyltransferase Malignant neoplasm of breast
PREVENTS,Local excision,Noninfiltrating Intraductal Carcinoma,0.0019980019980019,Female Breast Cancer,Medical Procedures,Local excision Noninfiltrating Intraductal Carcinoma
PREVENTS,ID2 gene|ID2,Noninfiltrating Intraductal Carcinoma,0.0019980019980019,Female Breast Cancer,Medical Procedures,ID2 gene|ID2 Noninfiltrating Intraductal Carcinoma
PREVENTS,Therapeutic agent (substance),Malignant neoplasm of breast,0.2977022977022977,Female Breast Cancer,Medical Procedures,Therapeutic agent (substance) Malignant neoplasm of breast
PREVENTS,Immunologic Adjuvants,Malignant neoplasm of breast,0.2977022977022977,Female Breast Cancer,Medical Procedures,Immunologic Adjuvants Malignant neoplasm of breast
PREVENTS,ADAMTS1 gene|ADAMTS1,Malignant neoplasm of breast,0.2977022977022977,Female Breast Cancer,Medical Procedures,ADAMTS1 gene|ADAMTS1 Malignant neoplasm of breast
PREVENTS,Insulin-Like-Growth Factor I Receptor|IGF1R,Malignant neoplasm of breast,0.2977022977022977,Female Breast Cancer,Hormonal Treatments,Insulin-Like-Growth Factor I Receptor|IGF1R Malignant neoplasm of breast
PREVENTS,Detection,Breast cancer invasive NOS,0.0129870129870129,Female Breast Cancer,Hormonal Treatments,Detection Breast cancer invasive NOS
PREVENTS,"HGS protein, human|HGS",Malignant neoplasm of breast,0.2977022977022977,Female Breast Cancer,Medical Procedures,"HGS protein, human|HGS Malignant neoplasm of breast"
PREVENTS,PIN1 gene|PIN1,Malignant neoplasm of breast,0.2977022977022977,Female Breast Cancer,Medical Procedures,PIN1 gene|PIN1 Malignant neoplasm of breast
PREVENTS,adrenomedullin,Triple Negative Breast Neoplasms,0.0339660339660339,Female Breast Cancer,Medical Procedures,adrenomedullin Triple Negative Breast Neoplasms
PREVENTS,FOSB,Triple Negative Breast Neoplasms,0.0339660339660339,Female Breast Cancer,Medical Procedures,FOSB Triple Negative Breast Neoplasms
PREVENTS,Monoclonal Antibodies,Malignant neoplasm of breast,0.2977022977022977,Female Breast Cancer,Medical Procedures,Monoclonal Antibodies Malignant neoplasm of breast
