PREDICATION_ID,SENTENCE_ID,PMID,PREDICATE,SUBJECT_CUI,SUBJECT_NAME,SUBJECT_SEMTYPE,SUBJECT_NOVELTY,OBJECT_CUI,OBJECT_NAME,OBJECT_SEMTYPE,OBJECT_NOVELTY,unk1,unk2,unk3
194568004,369693770,34166298,PREVENTS,C0039286,tamoxifen,orch,1,C2938924,estrogen receptor-positive breast cancer,neop,1,\N,\N,\N
194616852,369806161,34173302,TREATS,C0450442,Agent,chvf,1,C2938924,estrogen receptor-positive breast cancer,neop,1,\N,\N,\N
194620254,369814560,34057127,TREATS,C0039286,tamoxifen,orch,1,C2938924,estrogen receptor-positive breast cancer,neop,1,\N,\N,\N
194620259,369814564,34057127,TREATS,C0039286,tamoxifen,phsu,1,C2938924,estrogen receptor-positive breast cancer,neop,1,\N,\N,\N
194620264,369814570,34057127,TREATS,C0039286,tamoxifen,orch,1,C2938924,estrogen receptor-positive breast cancer,neop,1,\N,\N,\N
194620581,369815271,34092585,PART_OF,C0006611,Mucin-1 Antigen,gngm,1,C3495949,Locally advanced breast cancer,neop,1,\N,\N,\N
194631063,369838959,34177266,DIAGNOSES,C0796693,Sentinel Lymph Node Biopsy,diap,1,C2938924,estrogen receptor-positive breast cancer,neop,1,\N,\N,\N
194638028,369853363,34178676,ASSOCIATED_WITH,C1416872|3993,LLGL2 gene|LLGL2,gngm,1,C2938924,estrogen receptor-positive breast cancer,neop,1,\N,\N,\N
194657531,369900208,34182535,TREATS,C0193867,Excision of axillary lymph nodes group,topp,1,C3495949,Locally advanced breast cancer,neop,1,\N,\N,\N
194661726,369910231,34185195,AFFECTS,C1412208|9507|9509,ADAMTS2 gene|ADAMTS4|ADAMTS2,aapp,1,C0559119,Family history of breast cancer,fndg,1,\N,\N,\N
194696819,369993457,34193107,COEXISTS_WITH,C0278488,Carcinoma breast stage IV,neop,1,C3495949,Locally advanced breast cancer,neop,1,\N,\N,\N
194709978,370022352,34196110,ASSOCIATED_WITH,C1332830|1565,CYP2D6 gene|CYP2D6,gngm,1,C2938924,estrogen receptor-positive breast cancer,neop,1,\N,\N,\N
194709983,370022356,34196110,TREATS,C0039286,tamoxifen,phsu,1,C2938924,estrogen receptor-positive breast cancer,neop,1,\N,\N,\N
194709984,370022356,34196110,TREATS,C0076836,toremifene,orch,1,C2938924,estrogen receptor-positive breast cancer,neop,1,\N,\N,\N
194709992,370022367,34196110,ASSOCIATED_WITH,C1332830|1565,CYP2D6 gene|CYP2D6,gngm,1,C2938924,estrogen receptor-positive breast cancer,neop,1,\N,\N,\N
194724539,370059513,34199844,TREATS,C0243076,antagonists,chvf,1,C2938924,estrogen receptor-positive breast cancer,neop,1,\N,\N,\N
194724544,370059518,34199844,ASSOCIATED_WITH,C1333336|2033,EP300 gene|EP300,gngm,1,C2938924,estrogen receptor-positive breast cancer,neop,1,\N,\N,\N
194756607,370140822,34069498,TREATS,C0039286,tamoxifen,orch,1,C2938924,estrogen receptor-positive breast cancer,neop,1,\N,\N,\N
194772005,370177167,34209871,ASSOCIATED_WITH,C3849574|2048,"EPHB2 protein, human|EPHB2",aapp,1,C2938924,estrogen receptor-positive breast cancer,neop,1,\N,\N,\N
194772006,370177170,34209871,TREATS,C0279025,Hormone Therapy,topp,1,C2938924,estrogen receptor-positive breast cancer,neop,1,\N,\N,\N
194772010,370177177,34209871,ASSOCIATED_WITH,C1367453|3164,NR4A1 gene|NR4A1,gngm,1,C2938924,estrogen receptor-positive breast cancer,neop,1,\N,\N,\N
194772024,370177188,34209871,ASSOCIATED_WITH,C3849574|2048,"EPHB2 protein, human|EPHB2",aapp,1,C2938924,estrogen receptor-positive breast cancer,neop,1,\N,\N,\N
194772028,370177191,34209871,ASSOCIATED_WITH,C1367453|3164,NR4A1 gene|NR4A1,gngm,1,C2938924,estrogen receptor-positive breast cancer,neop,1,\N,\N,\N
194783612,370204296,34216815,TREATS,C0851344,exemestane,phsu,1,C2938924,estrogen receptor-positive breast cancer,neop,1,\N,\N,\N
194783625,370204310,34216815,TREATS,C0543467,Operative Surgical Procedures,topp,1,C2938924,estrogen receptor-positive breast cancer,neop,1,\N,\N,\N
194874579,370411372,34229617,PREDISPOSES,C0040679,Transferrin,aapp,1,C4733092,estrogen receptor-negative breast cancer,neop,1,\N,\N,\N
194876847,370416390,34230136,TREATS,C0279025,Hormone Therapy,topp,1,C2938924,estrogen receptor-positive breast cancer,neop,1,\N,\N,\N
194880781,370425539,34231077,PROCESS_OF,C1622501,"Migration, Cell",celf,1,C2938924,estrogen receptor-positive breast cancer,neop,1,\N,\N,\N
194907142,370483996,34096606,TREATS,C0014939,estrogens,horm,1,C2938924,estrogen receptor-positive breast cancer,neop,1,\N,\N,\N
194917666,370507616,34238931,TREATS,C0279025,Hormone Therapy,topp,1,C2938924,estrogen receptor-positive breast cancer,neop,1,\N,\N,\N
194937260,370551641,34242928,TREATS,C0677850,Adjuvant Therapy,topp,1,C2938924,estrogen receptor-positive breast cancer,neop,1,\N,\N,\N
194937262,370551641,34242928,TREATS,C0917927,Breast-Conserving Surgery,topp,1,C2938924,estrogen receptor-positive breast cancer,neop,1,\N,\N,\N
194940677,370566354,34241750,ASSOCIATED_WITH,C1417752,NODAL gene,gngm,1,C0281267,bilateral breast cancer,neop,1,\N,\N,\N
194957879,370606628,34248461,PREDISPOSES,C4740705,Moderate risk,fndg,1,C1096616,contralateral breast cancer,neop,1,\N,\N,\N
194963170,370617012,34249460,AFFECTS,C1512554,Hypermethylation,genf,1,C2938924,estrogen receptor-positive breast cancer,neop,1,\N,\N,\N
194968311,370627268,34250389,NEG_ASSOCIATED_WITH,472,ATM,gngm,0,C1096616,contralateral breast cancer,neop,1,\N,\N,\N
194997801,370696527,34257082,TREATS,C4055478,alpelisib,orch,1,C2938924,estrogen receptor-positive breast cancer,neop,1,\N,\N,\N
195018859,370743303,34261921,PART_OF,C0040300,Body tissue,tisu,1,C2938924,estrogen receptor-positive breast cancer,neop,1,\N,\N,\N
195018865,370743307,34261921,PART_OF,C0040300,Body tissue,tisu,1,C2938924,estrogen receptor-positive breast cancer,neop,1,\N,\N,\N
195022469,370750507,34262646,PREDISPOSES,C5236984,Responsive Disease,fndg,1,C3495949,Locally advanced breast cancer,neop,1,\N,\N,\N
195033681,370776323,34265323,ASSOCIATED_WITH,C0010377,Crotoxin,aapp,1,C2938924,estrogen receptor-positive breast cancer,neop,1,\N,\N,\N
195033687,370776332,34265323,AFFECTS,C0010377,Crotoxin,aapp,1,C2938924,estrogen receptor-positive breast cancer,neop,1,\N,\N,\N
195051782,370804065,34267813,TREATS,C1708063,First line treatment,topp,1,C2938924,estrogen receptor-positive breast cancer,neop,1,\N,\N,\N
195055871,370817067,34268252,ASSOCIATED_WITH,C1425002|10948,STARD3 gene|STARD3,gngm,1,C2938924,estrogen receptor-positive breast cancer,neop,1,\N,\N,\N
195061143,370840455,34271113,ASSOCIATED_WITH,C0665341,Estrogen Receptor alpha,aapp,1,C2938924,estrogen receptor-positive breast cancer,neop,1,\N,\N,\N
195062991,370843835,34268986,TREATS,C5392214,Neoadjuvant Chemotherapy,topp,1,C4733095,HER2-negative breast cancer,neop,1,\N,\N,\N
195062994,370843842,34268990,TREATS,C0001551,Immunologic Adjuvants,phsu,1,C4733095,HER2-negative breast cancer,neop,1,\N,\N,\N
195092465,370910171,34277427,ASSOCIATED_WITH,C1421500|7465,WEE1 gene|WEE1,gngm,1,C2938924,estrogen receptor-positive breast cancer,neop,1,\N,\N,\N
195135044,371009870,34290259,DIAGNOSES,C2986793,Parametric Image,diap,1,C3495949,Locally advanced breast cancer,neop,1,\N,\N,\N
195152995,371050207,34293685,TREATS,C5392214,Neoadjuvant Chemotherapy,topp,1,C3495949,Locally advanced breast cancer,neop,1,\N,\N,\N
195157000,371059319,34294688,ASSOCIATED_WITH,C0034804,Estrogen Receptors,aapp,1,C2938924,estrogen receptor-positive breast cancer,neop,1,\N,\N,\N
195240539,371253900,34315439,TREATS,C0010583,cyclophosphamide,orch,1,C2938924,estrogen receptor-positive breast cancer,neop,1,\N,\N,\N
195240540,371253900,34315439,TREATS,C0014582,epirubicin,orch,1,C2938924,estrogen receptor-positive breast cancer,neop,1,\N,\N,\N
195240541,371253900,34315439,TREATS,C0016360,fluorouracil,phsu,1,C2938924,estrogen receptor-positive breast cancer,neop,1,\N,\N,\N
195240543,371253904,34315439,TREATS,C0013216,Pharmacotherapy,topp,1,C2938924,estrogen receptor-positive breast cancer,neop,1,\N,\N,\N
195240546,371253904,34315439,TREATS,C0246421,letrozole,phsu,1,C2938924,estrogen receptor-positive breast cancer,neop,1,\N,\N,\N
195240573,371253925,34315439,TREATS,C0246421,letrozole,phsu,1,C2938924,estrogen receptor-positive breast cancer,neop,1,\N,\N,\N
195240578,371253931,34315439,TREATS,C0010583,cyclophosphamide,phsu,1,C2938924,estrogen receptor-positive breast cancer,neop,1,\N,\N,\N
195243170,371259655,34315723,AFFECTS,C0040808,Treatment Protocols,topp,1,C2938924,estrogen receptor-positive breast cancer,neop,1,\N,\N,\N
195243179,371259674,34315723,TREATS,C5392214,Neoadjuvant Chemotherapy,topp,1,C4733095,HER2-negative breast cancer,neop,1,\N,\N,\N
195244370,371262383,34315890,TREATS,C0013216,Pharmacotherapy,topp,1,C2938924,estrogen receptor-positive breast cancer,neop,1,\N,\N,\N
195253153,371282999,34313026,TREATS,C0246415,docetaxel,phsu,1,C4733095,HER2-negative breast cancer,neop,1,\N,\N,\N
195314638,371427797,34325508,TREATS,C0074406,sesamol,orch,1,C4733092,estrogen receptor-negative breast cancer,neop,1,\N,\N,\N
195317026,371433377,34342800,TREATS,C1515119,Systemic Therapy,topp,1,C3495949,Locally advanced breast cancer,neop,1,\N,\N,\N
195346394,371397709,34327370,TREATS,C0085533,"Chemotherapy, Adjuvant",topp,1,C4733095,HER2-negative breast cancer,neop,1,\N,\N,\N
195381499,371572836,34339201,ASSOCIATED_WITH,C1521863,"estrogen receptor alpha, human",aapp,1,C2938924,estrogen receptor-positive breast cancer,neop,1,\N,\N,\N
195401854,371620777,34338965,TREATS,C1708063,First line treatment,topp,1,C4733090,hormone receptor/growth factor receptor-negative breast cancer,neop,1,\N,\N,\N
195419695,371662773,34345232,ASSOCIATED_WITH,C0678941,Gene Mutant,gngm,1,C2938924,estrogen receptor-positive breast cancer,neop,1,\N,\N,\N
195423185,371670574,34346034,AFFECTS,C1882413,Poly(ADP-ribose) Polymerase Inhibitors,orch,1,C2938924,estrogen receptor-positive breast cancer,neop,1,\N,\N,\N
195424901,371675362,34346560,COEXISTS_WITH,C0085183,"Neoplasms, Second Primary",neop,1,C0281267,bilateral breast cancer,neop,1,\N,\N,\N
195449712,371732259,34357493,COEXISTS_WITH,C0920616,neoplasm regression,neop,1,C3495949,Locally advanced breast cancer,neop,1,\N,\N,\N
195449715,371732262,34357493,TREATS,C0246421,letrozole,orch,1,C3495949,Locally advanced breast cancer,neop,1,\N,\N,\N
195449716,371732262,34357493,TREATS,C0851344,exemestane,orch,1,C3495949,Locally advanced breast cancer,neop,1,\N,\N,\N
195471146,371761745,34354863,TREATS,C5392214,Neoadjuvant Chemotherapy,topp,1,C2938924,estrogen receptor-positive breast cancer,neop,1,\N,\N,\N
195471148,371761746,34354863,NEG_TREATS,C5392214,Neoadjuvant Chemotherapy,topp,1,C2938924,estrogen receptor-positive breast cancer,neop,1,\N,\N,\N
195471156,371761755,34354863,COEXISTS_WITH,C0332448,Infiltration,patf,1,C2938924,estrogen receptor-positive breast cancer,neop,1,\N,\N,\N
195484979,371812548,34358678,TREATS,C5392214,Neoadjuvant Chemotherapy,topp,1,C3495949,Locally advanced breast cancer,neop,1,\N,\N,\N
195484983,371812550,34358678,TREATS,C5392214,Neoadjuvant Chemotherapy,topp,1,C3495949,Locally advanced breast cancer,neop,1,\N,\N,\N
195485291,371795134,34356858,AFFECTS,C0537809|4221,"MEN1 protein, human|MEN1",aapp,1,C2938924,estrogen receptor-positive breast cancer,neop,1,\N,\N,\N
195587125,372051894,34282517,ASSOCIATED_WITH,C1420580|6888,TALDO1 gene|TALDO1,gngm,1,C2938924,estrogen receptor-positive breast cancer,neop,1,\N,\N,\N
195604395,372092472,33451345,NEG_TREATS,C1518386,Non-Steroidal Aromatase Inhibitor,phsu,1,C3495949,Locally advanced breast cancer,neop,1,\N,\N,\N
195609469,372105616,34380638,DIAGNOSES,C0022885,Laboratory Procedures,lbpr,1,C2938924,estrogen receptor-positive breast cancer,neop,1,\N,\N,\N
195614880,372116355,34381775,PROCESS_OF,C0596290,Cell Proliferation,celf,1,C4733092,estrogen receptor-negative breast cancer,neop,1,\N,\N,\N
195650427,372154160,34385584,ASSOCIATED_WITH,C0525037|1029,CDKN2A gene|CDKN2A,gngm,1,C2938924,estrogen receptor-positive breast cancer,neop,1,\N,\N,\N
195678038,372262723,34391399,COEXISTS_WITH,C0178874,Tumor Progression,neop,1,C4733095,HER2-negative breast cancer,neop,1,\N,\N,\N
195695208,372301953,34395483,ASSOCIATED_WITH,C0919453,Cancer-Predisposing Gene,gngm,1,C2938924,estrogen receptor-positive breast cancer,neop,1,\N,\N,\N
195723006,372353247,34400859,TREATS,C0087111,Therapeutic procedure,topp,0,C2938924,estrogen receptor-positive breast cancer,neop,1,\N,\N,\N
195737875,372397935,34404077,TREATS,C1134547,Bevacizumab/Paclitaxel,topp,1,C4733095,HER2-negative breast cancer,neop,1,\N,\N,\N
195747568,372419532,34406386,TREATS,C2267020,Estrogen Receptor Inhibitor [EPC],phsu,1,C2938924,estrogen receptor-positive breast cancer,neop,1,\N,\N,\N
195747571,372419539,34406386,ASSOCIATED_WITH,C1446659|4137,MAPT gene|MAPT,gngm,1,C2938924,estrogen receptor-positive breast cancer,neop,1,\N,\N,\N
195749953,372424681,33462336,AFFECTS,C3714584,"Transformation, function",phsf,1,C2938924,estrogen receptor-positive breast cancer,neop,1,\N,\N,\N
195762828,372453626,34409551,TREATS,C5392214,Neoadjuvant Chemotherapy,topp,1,C4733095,HER2-negative breast cancer,neop,1,\N,\N,\N
195792959,372525408,34416373,TREATS,C1718097,New medications,phsu,1,C2938924,estrogen receptor-positive breast cancer,neop,1,\N,\N,\N
195795986,372532235,34416711,DIAGNOSES,C1699633,PET/CT scan,diap,1,C3495949,Locally advanced breast cancer,neop,1,\N,\N,\N
195804162,372550798,34414895,ASSOCIATED_WITH,C0069841,Oxytocin Receptor,aapp,1,C4733092,estrogen receptor-negative breast cancer,neop,1,\N,\N,\N
195819470,372586104,34421361,ASSOCIATED_WITH,C0007090,Carcinogens,hops,1,C2938924,estrogen receptor-positive breast cancer,neop,1,\N,\N,\N
195857538,372671294,34442440,TREATS,C0917927,Breast-Conserving Surgery,topp,1,C2938924,estrogen receptor-positive breast cancer,neop,1,\N,\N,\N
195910010,372806758,34481367,ASSOCIATED_WITH,C0069515|2064,erbB-2 Receptor|ERBB2,aapp,1,C2938924,estrogen receptor-positive breast cancer,neop,1,\N,\N,\N
195925547,372840690,34487651,TREATS,C0543467,Operative Surgical Procedures,topp,1,C3495949,Locally advanced breast cancer,neop,1,\N,\N,\N
195927163,372844739,34488065,TREATS,C5204842,Bevacizumab Regimen,topp,1,C4733095,HER2-negative breast cancer,neop,1,\N,\N,\N
195961325,372925416,34494663,TREATS,C0677850,Adjuvant Therapy,topp,1,C2938924,estrogen receptor-positive breast cancer,neop,1,\N,\N,\N
196019844,373039775,34504630,TREATS,C3539919,Transarterial Chemoembolization,topp,1,C3495949,Locally advanced breast cancer,neop,1,\N,\N,\N
196019845,373039776,34504630,TREATS,C0009429,Combined Modality Therapy,topp,1,C3495949,Locally advanced breast cancer,neop,1,\N,\N,\N
196020652,373041395,34504802,TREATS,C0935916,fulvestrant,orch,1,C2938924,estrogen receptor-positive breast cancer,neop,1,\N,\N,\N
196034771,373095986,34508066,TREATS,C0039286,tamoxifen,orch,1,C2938924,estrogen receptor-positive breast cancer,neop,1,\N,\N,\N
196059743,373152011,34513395,TREATS,C5392214,Neoadjuvant Chemotherapy,topp,1,C3495949,Locally advanced breast cancer,neop,1,\N,\N,\N
196079686,373197201,34520399,ASSOCIATED_WITH,C1415742|3283,HSD3B1 gene|HSD3B1,gngm,1,C2938924,estrogen receptor-positive breast cancer,neop,1,\N,\N,\N
196096217,373236794,34524591,ASSOCIATED_WITH,C1825598,IMPACT gene,gngm,1,C2938924,estrogen receptor-positive breast cancer,neop,1,\N,\N,\N
196331298,373810531,34580051,TREATS,C0034618,Radiation therapy,topp,1,C0281267,bilateral breast cancer,neop,1,\N,\N,\N
196344145,373846702,34574977,COEXISTS_WITH,C0027672,"Neoplastic Syndromes, Hereditary",neop,1,C0281267,bilateral breast cancer,neop,1,\N,\N,\N
196344146,373846706,34574977,TREATS,C0017382,Genetic Counseling,topp,1,C0281267,bilateral breast cancer,neop,1,\N,\N,\N
196440708,374085982,34602068,TREATS,C0279025,Hormone Therapy,topp,1,C2938924,estrogen receptor-positive breast cancer,neop,1,\N,\N,\N
196487560,374192579,34610548,ASSOCIATED_WITH,C0019643,Histone Deacetylase,aapp,1,C2938924,estrogen receptor-positive breast cancer,neop,1,\N,\N,\N
196487561,374192579,34610548,ASSOCIATED_WITH,C0665341,Estrogen Receptor alpha,aapp,1,C2938924,estrogen receptor-positive breast cancer,neop,1,\N,\N,\N
196488553,374194966,34610807,TREATS,C1273551,Postoperative chemotherapy,topp,1,C2938924,estrogen receptor-positive breast cancer,neop,1,\N,\N,\N
196500729,374227711,34437208,ASSOCIATED_WITH,C0525037|1029,CDKN2A gene|CDKN2A,gngm,1,C2938924,estrogen receptor-positive breast cancer,neop,1,\N,\N,\N
196529437,374299550,34468379,ASSOCIATED_WITH,C1416872|3993,LLGL2 gene|LLGL2,gngm,1,C2938924,estrogen receptor-positive breast cancer,neop,1,\N,\N,\N
196530807,374302609,34620608,TREATS,C5392214,Neoadjuvant Chemotherapy,topp,1,C3495949,Locally advanced breast cancer,neop,1,\N,\N,\N
196556057,374359394,34623477,TREATS,C0279025,Hormone Therapy,topp,1,C2938924,estrogen receptor-positive breast cancer,neop,1,\N,\N,\N
196564522,374378015,34453638,ASSOCIATED_WITH,C1425643|25800,SLC39A6 gene|SLC39A6,gngm,1,C2938924,estrogen receptor-positive breast cancer,neop,1,\N,\N,\N
196564523,374378016,34453638,ASSOCIATED_WITH,C1425643|25800,SLC39A6 gene|SLC39A6,gngm,1,C2938924,estrogen receptor-positive breast cancer,neop,1,\N,\N,\N
196592980,374441438,34633438,DIAGNOSES,C0024485,Magnetic Resonance Imaging,diap,1,C2938924,estrogen receptor-positive breast cancer,neop,1,\N,\N,\N
196614826,374494181,34638241,ASSOCIATED_WITH,C0034833,"Receptors, Progesterone",aapp,1,C2938924,estrogen receptor-positive breast cancer,neop,1,\N,\N,\N
196671101,374593931,34651115,TREATS,C0013216,Pharmacotherapy,topp,1,C3495949,Locally advanced breast cancer,neop,1,\N,\N,\N
196702350,374695757,34659896,ASSOCIATED_WITH,C1421537|7504,XK gene|XK,gngm,1,C2938924,estrogen receptor-positive breast cancer,neop,1,\N,\N,\N
196702357,374695769,34659898,TREATS,C0279025,Hormone Therapy,topp,1,C2938924,estrogen receptor-positive breast cancer,neop,1,\N,\N,\N
196718429,374732818,34645792,TREATS,C0279025,Hormone Therapy,topp,1,C2938924,estrogen receptor-positive breast cancer,neop,1,\N,\N,\N
196754865,374817232,34669940,PREDISPOSES,C0010054,Coronary Arteriosclerosis,dsyn,1,C2938924,estrogen receptor-positive breast cancer,neop,1,\N,\N,\N
196754866,374817232,34669940,PREDISPOSES,C0011860,"Diabetes Mellitus, Non-Insulin-Dependent",dsyn,1,C2938924,estrogen receptor-positive breast cancer,neop,1,\N,\N,\N
196754867,374817232,34669940,PREDISPOSES,C0038454,Cerebrovascular accident,dsyn,1,C2938924,estrogen receptor-positive breast cancer,neop,1,\N,\N,\N
196757504,374822762,34670536,ASSOCIATED_WITH,C0812228|207,AKT1 gene|AKT1,gngm,1,C4733095,HER2-negative breast cancer,neop,1,\N,\N,\N
196758254,374824775,34670727,TREATS,C1831786,Hypofractionated radiation therapy,topp,1,C3495949,Locally advanced breast cancer,neop,1,\N,\N,\N
196758256,374824776,34670727,TREATS,C1831786,Hypofractionated radiation therapy,topp,1,C3495949,Locally advanced breast cancer,neop,1,\N,\N,\N
196758261,374824789,34670727,TREATS,C1831786,Hypofractionated radiation therapy,topp,1,C3495949,Locally advanced breast cancer,neop,1,\N,\N,\N
196789634,374895526,34677264,ASSOCIATED_WITH,C0965208,synaptotagmin XIII,aapp,1,C2938924,estrogen receptor-positive breast cancer,neop,1,\N,\N,\N
196789636,374895534,34677264,DIAGNOSES,C0200931,Polymerase chain reaction analysis,lbpr,1,C2938924,estrogen receptor-positive breast cancer,neop,1,\N,\N,\N
196841411,375016804,34688263,TREATS,C5392214,Neoadjuvant Chemotherapy,topp,1,C3495949,Locally advanced breast cancer,neop,1,\N,\N,\N
196851440,375038435,34690081,DIAGNOSES,C1510438,Assay,lbpr,1,C4733092,estrogen receptor-negative breast cancer,neop,1,\N,\N,\N
196861114,375057400,34691243,TREATS,C0525079,bendamustine,phsu,1,C4733095,HER2-negative breast cancer,neop,1,\N,\N,\N
196861116,375057400,34691243,TREATS,C0671970,capecitabine,phsu,1,C4733095,HER2-negative breast cancer,neop,1,\N,\N,\N
196891398,375134745,34697301,TREATS,C0039286,tamoxifen,orch,1,C2938924,estrogen receptor-positive breast cancer,neop,1,\N,\N,\N
196891400,375134747,34697301,TREATS,C0039286,tamoxifen,orch,1,C2938924,estrogen receptor-positive breast cancer,neop,1,\N,\N,\N
196897749,375149815,34698970,TREATS,C3853822,palbociclib,phsu,1,C4733090,hormone receptor/growth factor receptor-negative breast cancer,neop,1,\N,\N,\N
196897921,375150199,34699004,TREATS,C0010583,cyclophosphamide,orch,1,C4733095,HER2-negative breast cancer,neop,1,\N,\N,\N
196897922,375150199,34699004,TREATS,C0014582,epirubicin,orch,1,C4733095,HER2-negative breast cancer,neop,1,\N,\N,\N
